"Stkcd","Reptdt","Shrcr1","Shrcr4"
"002996","2020-12-31","25.1897","75.3353"
"002996","2021-12-31","25.1897","74.8202"
"002996","2022-12-31","25.1897","72.8403"
"002997","2020-12-31","37.6634","75.0000"
"002997","2021-12-31","37.6634","66.6158"
"002997","2022-12-31","37.6624","60.2881"
"002998","2020-12-31","33.4677","73.1167"
"002998","2021-12-31","33.4677","69.7400"
"002998","2022-12-31","33.4677","60.2009"
"003000","2020-12-31","31.1058","88.3850"
"003000","2021-12-31","30.8597","85.1642"
"003000","2022-12-31","30.8597","68.8440"
"003002","2020-12-31","30.6000","70.7039"
"003002","2021-12-31","30.6000","70.1448"
"003002","2022-12-31","30.6000","67.1219"
"003003","2020-12-31","33.1049","58.8731"
"003003","2021-12-31","33.1049","56.2721"
"003003","2022-12-31","33.0520","54.1178"
"003006","2020-12-31","41.4491","91.4115"
"003006","2021-12-31","41.4491","86.2763"
"003006","2022-12-31","41.2032","75.1672"
"003009","2020-12-31","32.6528","75.1152"
"003009","2021-12-31","32.6528","76.0505"
"003009","2022-12-31","32.6528","75.5683"
"003011","2020-12-31","27.0847","60.1000"
"003011","2021-12-31","27.0847","59.3296"
"003011","2022-12-31","27.0847","55.4433"
"003012","2020-12-31","29.8704","83.6425"
"003012","2021-12-31","29.4274","79.4019"
"003012","2022-12-31","29.8704","78.2477"
"003015","2020-12-31","15.5605","49.6963"
"003015","2021-12-31","15.5605","45.1619"
"003015","2022-12-31","15.5605","42.6597"
"003016","2020-12-31","63.9179","75.2658"
"003016","2021-12-31","63.1875","74.9101"
"003016","2022-12-31","63.1801","75.2157"
"003017","2020-12-31","8.8621","30.4167"
"003017","2021-12-31","8.8621","30.0894"
"003017","2022-12-31","8.8621","33.0079"
"003018","2020-12-31","52.7945","74.8462"
"003018","2021-12-31","52.7945","74.8643"
"003018","2022-12-31","52.7945","71.9833"
"003019","2020-12-31","31.0550","71.5850"
"003019","2021-12-31","31.0550","69.0491"
"003019","2022-12-31","30.9757","53.4138"
"003021","2020-12-31","35.6239","75.9091"
"003021","2021-12-31","35.4654","79.4970"
"003021","2022-12-31","35.4929","75.9687"
"003022","2020-12-31","51.7676","83.7120"
"003022","2021-12-31","51.7676","86.5804"
"003022","2022-12-31","51.7676","85.3672"
"003023","2020-12-31","50.0566","61.7384"
"003023","2021-12-31","50.0566","61.3141"
"003023","2022-12-31","50.0566","54.6154"
"003025","2020-12-31","21.3437","74.1857"
"003025","2021-12-31","21.3437","74.1995"
"003025","2022-12-31","21.3437","66.9773"
"003026","2020-12-31","25.5665","66.0890"
"003026","2021-12-31","25.5665","65.9710"
"003026","2022-12-31","25.2481","59.8990"
"003028","2020-12-31","27.5912","75.3628"
"003028","2021-12-31","27.2425","75.2533"
"003028","2022-12-31","27.1237","77.9207"
"003030","2020-12-31","24.0787","73.4212"
"003030","2021-12-31","24.0787","73.5719"
"003030","2022-12-31","24.0787","72.2919"
"003031","2020-12-31","49.6788","75.0785"
"003031","2021-12-31","49.6788","78.0270"
"003031","2022-12-31","46.3396","78.8199"
"003033","2020-12-31","56.7706","74.3731"
"003033","2021-12-31","56.7706","74.3731"
"003033","2022-12-31","57.2456","77.7597"
"003036","2020-12-31","65.4823","75.0000"
"003036","2021-12-31","65.4823","76.6714"
"003036","2022-12-31","65.4823","76.9275"
"003037","2020-12-31","59.0294","86.5036"
"003037","2021-12-31","59.0294","86.5036"
"003037","2022-12-31","59.0294","85.3061"
"003038","2021-12-31","41.5360","76.5737"
"003038","2022-12-31","38.2210","65.6023"
"003040","2020-12-31","45.5397","81.7918"
"003040","2021-12-31","45.5397","81.7918"
"003040","2022-12-31","45.5397","70.5531"
"003041","2020-12-31","46.3650","75.0000"
"003041","2021-12-31","46.3650","76.4555"
"003041","2022-12-31","46.3650","77.8628"
"003042","2020-12-31","30.5657","61.0858"
"003042","2021-12-31","30.5657","61.0858"
"003042","2022-12-31","30.5657","58.0926"
"003043","2021-12-31","40.9091","75.0000"
"003043","2022-12-31","40.9091","70.8894"
"300001","2014-12-31","49.7754","68.1836"
"300001","2015-12-31","43.8039","65.7788"
"300001","2016-12-31","43.9969","64.6975"
"300001","2017-12-31","43.9969","64.6975"
"300001","2018-12-31","39.9202","62.3219"
"300001","2019-12-31","39.4830","56.0760"
"300001","2020-12-31","40.1265","54.7878"
"300001","2021-12-31","37.3101","52.5188"
"300001","2022-12-31","32.0253","46.6316"
"300003","2014-12-31","21.8975","62.8183"
"300003","2015-12-31","21.8975","61.7771"
"300003","2016-12-31","20.3958","60.8908"
"300003","2017-12-31","19.9598","59.2326"
"300003","2018-12-31","13.6987","50.3846"
"300003","2019-12-31","13.6987","49.8714"
"300003","2020-12-31","13.5247","45.5675"
"300003","2021-12-31","13.5246","47.4889"
"300003","2022-12-31","12.9779","48.8385"
"300004","2014-12-31","13.1560","58.1067"
"300004","2015-12-31","12.3704","53.3435"
"300004","2016-12-31","12.3704","51.8222"
"300004","2017-12-31","12.3704","51.3014"
"300004","2018-12-31","12.6616","47.7427"
"300004","2019-12-31","11.1784","54.0319"
"300004","2020-12-31","12.5891","54.7763"
"300004","2021-12-31","12.5891","51.4001"
"300004","2022-12-31","25.7142","50.3434"
"300005","2014-12-31","28.7712","51.5178"
"300005","2015-12-31","28.7195","50.3937"
"300005","2016-12-31","24.8405","50.4642"
"300005","2017-12-31","21.9050","43.8699"
"300005","2018-12-31","21.9050","39.0376"
"300005","2019-12-31","16.4288","37.8684"
"300005","2020-12-31","16.5699","39.8781"
"300005","2021-12-31","7.7992","37.3022"
"300005","2022-12-31","7.7992","38.0866"
"300006","2014-12-31","25.3968","57.4282"
"300006","2015-12-31","25.3968","51.3373"
"300006","2016-12-31","22.7146","51.9964"
"300006","2017-12-31","22.7146","55.4171"
"300006","2018-12-31","22.7146","48.3378"
"300006","2019-12-31","22.7146","46.2106"
"300006","2020-12-31","22.6952","42.1692"
"300006","2021-12-31","23.4325","46.5453"
"300006","2022-12-31","23.4325","42.7843"
"300007","2014-12-31","21.6424","50.1220"
"300007","2015-12-31","21.7357","50.2619"
"300007","2016-12-31","21.7357","45.3967"
"300007","2017-12-31","21.7357","42.1343"
"300007","2018-12-31","21.1214","39.5264"
"300007","2019-12-31","19.9471","33.1664"
"300007","2020-12-31","18.0461","29.3382"
"300007","2021-12-31","16.3013","32.5382"
"300007","2022-12-31","16.2071","29.1471"
"300009","2014-12-31","30.1253","46.5972"
"300009","2015-12-31","27.8801","47.4348"
"300009","2016-12-31","27.9517","46.9261"
"300009","2017-12-31","27.9282","45.5040"
"300009","2018-12-31","27.9312","46.3409"
"300009","2019-12-31","26.5230","44.6039"
"300009","2020-12-31","26.5235","42.0765"
"300009","2021-12-31","26.5235","40.6759"
"300009","2022-12-31","26.5517","41.2782"
"300011","2014-12-31","20.7580","65.0257"
"300011","2015-12-31","20.5989","61.1939"
"300011","2016-12-31","20.4484","57.5081"
"300011","2017-12-31","21.4319","55.6961"
"300011","2018-12-31","21.4319","55.0293"
"300011","2019-12-31","16.1318","53.3496"
"300011","2020-12-31","13.1415","48.9770"
"300011","2021-12-31","13.1415","40.3133"
"300011","2022-12-31","13.1415","40.6373"
"300014","2014-12-31","45.2354","56.2056"
"300014","2015-12-31","42.1837","53.9702"
"300014","2016-12-31","42.1827","52.8170"
"300014","2017-12-31","37.3136","47.0121"
"300014","2018-12-31","37.3523","49.7277"
"300014","2019-12-31","32.9717","49.3107"
"300014","2020-12-31","32.1573","47.9287"
"300014","2021-12-31","31.9970","47.7001"
"300014","2022-12-31","32.0834","50.1341"
"300016","2014-12-31","23.4310","63.4969"
"300016","2015-12-31","21.5174","53.3325"
"300016","2016-12-31","22.6351","46.5941"
"300016","2017-12-31","22.6351","45.8750"
"300016","2018-12-31","22.6351","45.3982"
"300016","2019-12-31","22.3743","41.7698"
"300016","2020-12-31","22.3831","38.1819"
"300016","2021-12-31","21.8254","37.9801"
"300016","2022-12-31","21.8592","37.5399"
"300018","2014-12-31","9.0000","42.6661"
"300018","2015-12-31","7.3414","47.5081"
"300018","2016-12-31","7.3414","44.8360"
"300018","2017-12-31","7.2775","44.3596"
"300018","2018-12-31","7.3174","40.9232"
"300018","2019-12-31","5.5853","34.3872"
"300018","2020-12-31","5.6049","33.2635"
"300018","2021-12-31","5.6049","28.9185"
"300018","2022-12-31","4.4738","26.0349"
"300019","2014-12-31","19.5662","71.0932"
"300019","2015-12-31","19.3148","69.9393"
"300019","2016-12-31","15.1180","64.8755"
"300019","2017-12-31","17.8045","63.6957"
"300019","2018-12-31","17.8045","62.4333"
"300019","2019-12-31","17.8045","66.3218"
"300019","2020-12-31","17.8045","60.7271"
"300019","2021-12-31","14.3081","52.0879"
"300019","2022-12-31","14.3096","52.0892"
"300021","2014-12-31","51.0652","60.7364"
"300021","2015-12-31","52.0805","58.0761"
"300021","2016-12-31","45.4797","65.2080"
"300021","2017-12-31","22.7399","59.0469"
"300021","2018-12-31","23.2955","56.8785"
"300021","2019-12-31","23.2955","54.0977"
"300021","2020-12-31","23.2955","50.1780"
"300021","2021-12-31","23.1875","50.2797"
"300021","2022-12-31","21.5411","47.6594"
"300023","2014-12-31","51.0000","64.8565"
"300023","2015-12-31","42.9912","74.2982"
"300023","2016-12-31","42.9912","71.4122"
"300023","2017-12-31","42.9912","71.5437"
"300023","2018-12-31","42.9912","70.3349"
"300023","2019-12-31","34.0351","69.9071"
"300023","2020-12-31","34.0351","69.4198"
"300023","2021-12-31","24.0351","68.4465"
"300024","2014-12-31","27.3672","47.0661"
"300024","2015-12-31","25.2700","42.4579"
"300024","2016-12-31","25.2700","42.4579"
"300024","2017-12-31","25.2700","42.4579"
"300024","2018-12-31","25.2700","42.8417"
"300024","2019-12-31","25.2700","40.3637"
"300024","2020-12-31","25.2700","39.5916"
"300024","2021-12-31","25.2700","37.9011"
"300024","2022-12-31","25.4334","36.4981"
"300026","2014-12-31","24.7014","58.6592"
"300026","2015-12-31","21.1695","53.2640"
"300026","2016-12-31","21.1909","52.6122"
"300026","2017-12-31","21.1933","51.8631"
"300026","2018-12-31","21.1933","50.4118"
"300026","2019-12-31","22.2243","53.6993"
"300026","2020-12-31","22.2358","49.9669"
"300026","2021-12-31","22.2358","48.2175"
"300026","2022-12-31","22.2358","46.8989"
"300028","2014-12-31","27.8020","38.4905"
"300028","2015-12-31","27.8020","43.8296"
"300028","2016-12-31","27.9816","35.2804"
"300028","2017-12-31","27.9816","36.4846"
"300028","2018-12-31","27.9816","36.7685"
"300028","2019-12-31","27.9816","36.7685"
"300030","2014-12-31","23.2459","44.5028"
"300030","2015-12-31","23.4323","46.7578"
"300030","2016-12-31","23.4323","43.8461"
"300030","2017-12-31","23.4323","41.1699"
"300030","2018-12-31","23.4323","44.0345"
"300030","2019-12-31","23.4323","44.0235"
"300030","2020-12-31","23.4323","37.2774"
"300030","2021-12-31","17.5520","40.9300"
"300030","2022-12-31","16.5882","40.6667"
"300032","2014-12-31","44.9755","59.9136"
"300032","2015-12-31","44.9755","58.9584"
"300032","2016-12-31","39.0412","64.0030"
"300032","2017-12-31","39.5707","65.4918"
"300032","2018-12-31","24.9530","49.4517"
"300032","2019-12-31","17.4841","46.9319"
"300032","2020-12-31","16.4880","48.2272"
"300032","2021-12-31","16.4880","47.7069"
"300032","2022-12-31","16.4880","42.8099"
"300034","2014-12-31","47.8302","58.1353"
"300034","2015-12-31","47.0794","55.0256"
"300034","2016-12-31","46.6572","55.7280"
"300034","2017-12-31","47.0904","54.6583"
"300034","2018-12-31","44.2890","52.2297"
"300034","2019-12-31","42.3642","52.3637"
"300034","2020-12-31","42.3173","54.2969"
"300034","2021-12-31","44.2508","55.4350"
"300034","2022-12-31","44.2508","59.8015"
"300035","2014-12-31","17.2358","41.2284"
"300035","2015-12-31","17.2358","36.6197"
"300035","2016-12-31","17.2358","37.7409"
"300035","2017-12-31","15.5622","34.1642"
"300035","2018-12-31","15.5622","33.4214"
"300035","2019-12-31","12.5839","36.2609"
"300035","2020-12-31","12.5452","33.8361"
"300035","2021-12-31","12.5494","31.5273"
"300035","2022-12-31","11.1450","29.9761"
"300037","2014-12-31","16.6472","57.3177"
"300037","2015-12-31","15.5145","56.0699"
"300037","2016-12-31","15.5145","50.6398"
"300037","2017-12-31","15.0884","49.1667"
"300037","2018-12-31","15.0489","49.9430"
"300037","2019-12-31","15.0738","47.5641"
"300037","2020-12-31","13.8999","46.3343"
"300037","2021-12-31","13.8433","54.0691"
"300037","2022-12-31","13.7831","47.0571"
"300039","2014-12-31","29.6826","47.8207"
"300039","2015-12-31","29.6719","48.6021"
"300039","2016-12-31","29.8240","48.7297"
"300039","2017-12-31","30.0124","45.9673"
"300039","2018-12-31","30.0124","46.0135"
"300039","2019-12-31","16.0451","46.6646"
"300039","2020-12-31","16.0451","45.3359"
"300039","2021-12-31","16.0640","44.8959"
"300039","2022-12-31","16.0640","43.3489"
"300040","2014-12-31","21.5983","47.8962"
"300040","2015-12-31","19.7558","49.1124"
"300040","2016-12-31","19.7382","48.3429"
"300040","2017-12-31","19.7496","46.3866"
"300040","2018-12-31","20.7776","48.1779"
"300040","2019-12-31","20.7776","45.5262"
"300040","2020-12-31","18.7366","40.3500"
"300040","2021-12-31","15.1684","34.8050"
"300040","2022-12-31","15.5413","32.9774"
"300041","2014-12-31","19.0381","44.3700"
"300041","2015-12-31","22.6500","47.6003"
"300041","2016-12-31","23.2827","47.2404"
"300041","2017-12-31","21.9194","47.3979"
"300041","2018-12-31","17.8434","46.5602"
"300041","2019-12-31","17.8434","41.9984"
"300041","2020-12-31","18.8303","38.2495"
"300041","2021-12-31","14.9549","30.2070"
"300041","2022-12-31","14.9549","34.9867"
"300042","2014-12-31","21.6317","52.5453"
"300042","2015-12-31","21.6317","70.5665"
"300042","2016-12-31","21.6317","67.9228"
"300042","2017-12-31","21.6317","63.0769"
"300042","2018-12-31","24.9346","65.5387"
"300042","2019-12-31","24.9346","64.8707"
"300042","2020-12-31","24.9346","54.6115"
"300042","2021-12-31","24.9346","44.8551"
"300042","2022-12-31","24.8877","45.2674"
"300045","2014-12-31","21.3171","58.4076"
"300045","2015-12-31","21.0344","57.2954"
"300045","2016-12-31","19.6113","54.4982"
"300045","2017-12-31","18.8941","51.9709"
"300045","2018-12-31","17.6884","51.7260"
"300045","2019-12-31","17.7018","48.3217"
"300045","2020-12-31","17.7244","40.9904"
"300045","2021-12-31","17.7244","41.0501"
"300045","2022-12-31","16.4283","40.4166"
"300046","2014-12-31","44.7354","56.2814"
"300046","2015-12-31","40.0197","58.5687"
"300046","2016-12-31","40.0197","54.4782"
"300046","2017-12-31","30.0197","49.5878"
"300046","2018-12-31","30.0197","49.0260"
"300046","2019-12-31","30.0197","35.9283"
"300046","2020-12-31","30.0197","36.0034"
"300046","2021-12-31","26.3212","35.3397"
"300046","2022-12-31","26.2502","29.2584"
"300048","2014-12-31","27.1422","58.1362"
"300048","2015-12-31","24.1355","52.8385"
"300048","2016-12-31","21.7151","48.2814"
"300048","2017-12-31","21.7151","47.1663"
"300048","2018-12-31","21.2083","45.1791"
"300048","2019-12-31","21.4817","33.5831"
"300048","2020-12-31","18.8347","32.8185"
"300048","2021-12-31","18.9335","31.2522"
"300048","2022-12-31","18.8293","29.2202"
"300049","2014-12-31","10.0129","46.8845"
"300049","2015-12-31","11.0772","41.2374"
"300049","2016-12-31","11.0861","42.1260"
"300049","2017-12-31","11.3111","42.7634"
"300049","2018-12-31","11.3111","38.9714"
"300049","2019-12-31","11.3111","36.7889"
"300049","2020-12-31","11.3111","36.5472"
"300049","2021-12-31","11.3111","36.6264"
"300049","2022-12-31","11.3111","37.3287"
"300053","2014-12-31","22.9435","39.7210"
"300053","2015-12-31","20.7204","37.5789"
"300053","2016-12-31","18.3724","34.1843"
"300053","2017-12-31","18.3724","34.1184"
"300053","2018-12-31","16.3059","37.4356"
"300053","2019-12-31","15.0827","40.2419"
"300053","2020-12-31","15.0827","36.7965"
"300053","2021-12-31","15.0827","34.0868"
"300053","2022-12-31","15.0827","32.7868"
"300054","2014-12-31","19.0450","52.8939"
"300054","2015-12-31","18.1906","49.3253"
"300054","2016-12-31","16.9308","54.0744"
"300054","2017-12-31","15.4665","45.5500"
"300054","2018-12-31","15.4807","48.4133"
"300054","2019-12-31","15.1442","45.7899"
"300054","2020-12-31","14.9246","46.0131"
"300054","2021-12-31","14.8044","39.6171"
"300054","2022-12-31","14.6900","42.8451"
"300056","2014-12-31","19.9450","40.4235"
"300056","2015-12-31","19.7195","41.1682"
"300056","2016-12-31","16.8463","51.0358"
"300056","2017-12-31","14.8930","55.3561"
"300056","2018-12-31","14.8930","54.3722"
"300056","2019-12-31","15.0080","63.4088"
"300056","2020-12-31","19.9605","62.5396"
"300056","2021-12-31","19.9605","53.0956"
"300056","2022-12-31","16.9514","44.7463"
"300057","2014-12-31","51.2568","64.2842"
"300057","2015-12-31","49.1974","62.4377"
"300057","2016-12-31","41.8964","61.6942"
"300057","2017-12-31","41.8964","63.4034"
"300057","2018-12-31","42.6461","64.4715"
"300057","2019-12-31","33.1279","50.8239"
"300057","2020-12-31","33.0882","50.0200"
"300057","2021-12-31","32.6488","46.1358"
"300057","2022-12-31","24.5317","40.1925"
"300062","2014-12-31","25.4234","73.3947"
"300062","2015-12-31","25.4575","72.3932"
"300062","2016-12-31","20.2627","70.1021"
"300062","2017-12-31","20.2627","58.2310"
"300062","2018-12-31","20.2627","58.4162"
"300062","2019-12-31","20.1558","58.3576"
"300062","2020-12-31","20.1558","53.0954"
"300062","2021-12-31","20.1558","50.2991"
"300062","2022-12-31","17.8142","43.9331"
"300064","2014-12-31","40.5592","58.0535"
"300064","2015-12-31","36.3652","55.4217"
"300064","2016-12-31","20.4566","75.6404"
"300064","2017-12-31","20.4566","75.9113"
"300064","2018-12-31","19.0701","72.5395"
"300064","2019-12-31","19.0701","71.7051"
"300064","2020-12-31","26.6981","69.1766"
"300064","2021-12-31","26.6981","65.7531"
"300065","2014-12-31","18.4610","36.1752"
"300065","2015-12-31","16.9079","36.9475"
"300065","2016-12-31","21.5828","50.4282"
"300065","2017-12-31","21.5828","46.2513"
"300065","2018-12-31","19.6405","44.5421"
"300065","2019-12-31","19.6405","41.0952"
"300065","2020-12-31","19.2416","37.0610"
"300065","2021-12-31","13.6849","26.6426"
"300065","2022-12-31","11.8971","24.1522"
"300066","2014-12-31","41.0148","63.3322"
"300066","2015-12-31","40.8395","55.6779"
"300066","2016-12-31","40.8395","51.1667"
"300066","2017-12-31","40.8395","52.3403"
"300066","2018-12-31","40.8395","52.3507"
"300066","2019-12-31","40.8395","50.9507"
"300066","2020-12-31","40.8395","50.5278"
"300066","2021-12-31","40.8395","52.3479"
"300066","2022-12-31","35.8395","52.8155"
"300067","2014-12-31","43.9177","61.2046"
"300067","2015-12-31","43.8402","59.5347"
"300067","2016-12-31","42.5079","58.2295"
"300067","2017-12-31","38.1281","59.2829"
"300067","2018-12-31","38.5122","60.7150"
"300067","2019-12-31","38.7157","51.2585"
"300067","2020-12-31","38.6617","46.3404"
"300067","2021-12-31","34.2219","44.4791"
"300067","2022-12-31","34.3060","42.1875"
"300068","2014-12-31","19.6728","44.7211"
"300068","2015-12-31","19.6728","41.6902"
"300068","2016-12-31","15.1240","53.2092"
"300068","2017-12-31","13.6135","54.7082"
"300068","2018-12-31","13.5630","52.1419"
"300068","2019-12-31","13.6685","50.6728"
"300068","2020-12-31","13.8433","39.0110"
"300068","2021-12-31","13.7612","30.1345"
"300068","2022-12-31","13.7612","33.8765"
"300069","2014-12-31","40.9899","64.9198"
"300069","2015-12-31","36.5455","65.5813"
"300069","2016-12-31","28.0370","61.8919"
"300069","2017-12-31","28.0370","60.5065"
"300069","2018-12-31","28.0370","56.5365"
"300069","2019-12-31","28.0370","60.2556"
"300069","2020-12-31","14.7420","57.7536"
"300069","2021-12-31","15.0178","54.0636"
"300069","2022-12-31","15.0178","53.7661"
"300072","2014-12-31","28.3619","60.0737"
"300072","2015-12-31","29.4534","62.6505"
"300072","2016-12-31","28.5350","59.2300"
"300072","2017-12-31","28.3032","58.8253"
"300072","2018-12-31","29.4674","59.9899"
"300072","2019-12-31","29.4772","55.6971"
"300072","2020-12-31","29.4772","53.7583"
"300072","2021-12-31","29.4772","47.4749"
"300072","2022-12-31","29.4772","46.3505"
"300073","2014-12-31","30.9523","46.9510"
"300073","2015-12-31","27.0571","47.5074"
"300073","2016-12-31","27.0571","41.6225"
"300073","2017-12-31","27.0571","40.4910"
"300073","2018-12-31","22.5000","43.4177"
"300073","2019-12-31","22.5000","41.8612"
"300073","2020-12-31","21.6619","36.9349"
"300073","2021-12-31","23.1860","47.2615"
"300073","2022-12-31","23.1860","42.0951"
"300076","2014-12-31","30.0226","55.9087"
"300076","2015-12-31","30.0226","58.6988"
"300076","2016-12-31","30.0226","51.7147"
"300076","2017-12-31","30.0226","46.3848"
"300076","2018-12-31","29.7160","48.1145"
"300076","2019-12-31","29.7160","51.2516"
"300076","2020-12-31","29.7160","48.9014"
"300076","2021-12-31","29.7160","45.7657"
"300076","2022-12-31","29.7160","42.4272"
"300077","2014-12-31","4.9636","22.8902"
"300077","2015-12-31","4.3785","15.9534"
"300077","2016-12-31","4.3807","16.2349"
"300077","2017-12-31","4.3826","13.9841"
"300077","2018-12-31","3.0029","9.1639"
"300077","2019-12-31","3.0029","8.9751"
"300077","2020-12-31","3.0029","8.7790"
"300077","2021-12-31","3.7533","13.8097"
"300077","2022-12-31","3.7344","13.8158"
"300078","2014-12-31","33.5821","64.0776"
"300078","2015-12-31","26.9349","53.7316"
"300078","2016-12-31","19.4898","49.4825"
"300078","2017-12-31","16.3272","41.8805"
"300078","2018-12-31","16.3272","42.1346"
"300078","2019-12-31","14.6878","42.8247"
"300078","2020-12-31","10.4568","36.1422"
"300078","2021-12-31","7.2437","27.9036"
"300078","2022-12-31","7.2635","27.5514"
"300079","2014-12-31","15.5623","26.8678"
"300079","2015-12-31","15.5639","23.4724"
"300079","2016-12-31","15.5639","23.7823"
"300079","2017-12-31","15.5639","22.5726"
"300079","2018-12-31","14.9652","19.1351"
"300079","2019-12-31","15.0047","19.8755"
"300079","2020-12-31","15.0131","19.4010"
"300079","2021-12-31","15.0131","18.8740"
"300079","2022-12-31","14.5585","20.5991"
"300080","2014-12-31","23.0435","55.6168"
"300080","2015-12-31","20.0219","36.9821"
"300080","2016-12-31","20.0219","36.6434"
"300080","2017-12-31","20.0219","34.5529"
"300080","2018-12-31","20.0219","29.3300"
"300080","2019-12-31","48.3066","79.6611"
"300080","2020-12-31","46.9817","78.5798"
"300080","2021-12-31","45.2271","74.3089"
"300080","2022-12-31","46.8449","74.0809"
"300082","2014-12-31","55.3682","67.7133"
"300082","2015-12-31","54.9599","65.7758"
"300082","2016-12-31","56.1786","66.2641"
"300082","2017-12-31","53.3867","61.9612"
"300082","2018-12-31","53.3827","62.2514"
"300082","2019-12-31","53.3827","62.3525"
"300082","2020-12-31","53.4315","63.4361"
"300082","2021-12-31","52.8892","60.3985"
"300082","2022-12-31","52.8892","60.6053"
"300083","2014-12-31","56.1586","65.3842"
"300083","2015-12-31","29.0816","58.7928"
"300083","2016-12-31","24.0942","53.1589"
"300083","2017-12-31","21.0729","47.9471"
"300083","2018-12-31","16.0756","46.9547"
"300083","2019-12-31","11.0814","43.5235"
"300083","2020-12-31","10.9552","38.0355"
"300083","2021-12-31","16.6605","38.7391"
"300083","2022-12-31","15.5362","41.0343"
"300086","2014-12-31","50.8563","62.5576"
"300086","2015-12-31","39.4880","53.1134"
"300086","2016-12-31","39.4880","55.8281"
"300086","2017-12-31","39.4880","57.5266"
"300086","2018-12-31","39.4880","54.4695"
"300086","2019-12-31","29.4880","53.0345"
"300086","2020-12-31","29.4880","46.7317"
"300086","2021-12-31","29.4880","43.6900"
"300086","2022-12-31","28.4902","34.3251"
"300088","2014-12-31","21.2195","47.0905"
"300088","2015-12-31","18.8914","36.5488"
"300088","2016-12-31","18.9666","33.2029"
"300088","2017-12-31","18.9666","28.3008"
"300088","2018-12-31","11.8100","30.5829"
"300088","2019-12-31","11.1634","28.3649"
"300088","2020-12-31","11.0598","25.4229"
"300088","2021-12-31","11.0595","26.8459"
"300088","2022-12-31","11.0593","24.3479"
"300089","2014-12-31","38.2500","58.1825"
"300089","2015-12-31","38.2500","57.5155"
"300089","2016-12-31","32.9893","59.0729"
"300089","2017-12-31","32.9893","53.4983"
"300089","2018-12-31","29.8172","53.7684"
"300089","2019-12-31","29.8172","49.8958"
"300089","2020-12-31","29.8172","55.9158"
"300089","2021-12-31","29.8172","54.6237"
"300089","2022-12-31","20.0990","48.6682"
"300090","2014-12-31","20.4628","40.1180"
"300090","2015-12-31","20.8443","41.6398"
"300090","2016-12-31","13.6928","46.3176"
"300090","2017-12-31","13.6928","48.6442"
"300090","2018-12-31","13.6928","43.9058"
"300090","2019-12-31","10.1554","42.2188"
"300091","2014-12-31","18.0383","54.3927"
"300091","2015-12-31","18.1627","51.1209"
"300091","2016-12-31","18.4171","51.2620"
"300091","2017-12-31","17.3994","52.1288"
"300091","2018-12-31","16.0466","47.2496"
"300091","2019-12-31","11.4539","45.1034"
"300091","2020-12-31","12.7004","43.0587"
"300091","2021-12-31","27.8780","49.2953"
"300091","2022-12-31","27.8780","45.9687"
"300092","2014-12-31","21.5927","73.2752"
"300092","2015-12-31","19.6920","55.3476"
"300092","2016-12-31","17.9654","52.8450"
"300092","2017-12-31","17.9903","54.2623"
"300092","2018-12-31","18.2294","54.2385"
"300092","2019-12-31","18.4497","51.6149"
"300092","2020-12-31","18.4497","51.3209"
"300092","2021-12-31","18.4497","53.0935"
"300092","2022-12-31","18.4497","54.5024"
"300093","2014-12-31","26.9083","47.6636"
"300093","2015-12-31","12.1088","38.8255"
"300093","2016-12-31","11.2440","34.3501"
"300093","2017-12-31","11.2440","35.1539"
"300093","2018-12-31","10.7199","30.8950"
"300093","2019-12-31","11.0023","31.9381"
"300093","2020-12-31","11.0023","31.2873"
"300093","2021-12-31","20.9856","43.7904"
"300093","2022-12-31","21.9900","42.4066"
"300094","2014-12-31","40.1184","67.6147"
"300094","2015-12-31","32.6798","63.4330"
"300094","2016-12-31","32.7167","57.3543"
"300094","2017-12-31","32.4884","55.3783"
"300094","2018-12-31","27.1384","61.4781"
"300094","2019-12-31","23.3880","63.9359"
"300094","2020-12-31","17.1715","51.4800"
"300094","2021-12-31","17.3082","39.5502"
"300094","2022-12-31","13.9301","32.1545"
"300095","2014-12-31","31.8889","54.8604"
"300095","2015-12-31","31.8889","51.0490"
"300095","2016-12-31","26.0585","57.8265"
"300095","2017-12-31","21.5705","57.0365"
"300095","2018-12-31","16.4420","55.7248"
"300095","2019-12-31","16.4420","53.7105"
"300095","2020-12-31","16.4420","52.1460"
"300095","2021-12-31","14.8224","51.0431"
"300095","2022-12-31","13.8226","44.7349"
"300097","2014-12-31","45.0427","51.6433"
"300097","2015-12-31","41.4169","59.8606"
"300097","2016-12-31","40.9794","61.1922"
"300097","2017-12-31","28.6481","57.2029"
"300097","2018-12-31","28.6481","56.1722"
"300097","2019-12-31","21.4861","50.9761"
"300097","2020-12-31","16.1146","46.8445"
"300097","2021-12-31","14.1146","42.6774"
"300097","2022-12-31","12.9363","39.4991"
"300099","2014-12-31","37.7140","68.4316"
"300099","2015-12-31","37.9797","60.5111"
"300099","2016-12-31","31.9177","60.1825"
"300099","2017-12-31","30.4448","55.1997"
"300099","2018-12-31","30.4448","55.0019"
"300099","2019-12-31","30.4500","53.9152"
"300099","2020-12-31","30.5335","52.7346"
"300099","2021-12-31","30.5335","45.7692"
"300099","2022-12-31","27.6374","43.1951"
"300100","2014-12-31","49.6503","79.6431"
"300100","2015-12-31","49.5418","79.1733"
"300100","2016-12-31","48.0145","81.7381"
