"Stkcd","ShortName","Accper","Typrep","F081602C"
"300407","凯发电气","2020-12-31","A","0.077101"
"300407","凯发电气","2020-12-31","B","0.066342"
"300407","凯发电气","2021-12-31","A","-0.024929"
"300407","凯发电气","2021-12-31","B","-0.008746"
"300407","凯发电气","2022-12-31","A","0.007443"
"300407","凯发电气","2022-12-31","B","0.030051"
"300408","三环集团","2014-12-31","A","0.087226"
"300408","三环集团","2014-12-31","B","0.072381"
"300408","三环集团","2015-12-31","A","0.131261"
"300408","三环集团","2015-12-31","B","0.132276"
"300408","三环集团","2016-12-31","A","0.160003"
"300408","三环集团","2016-12-31","B","0.163037"
"300408","三环集团","2017-12-31","A","0.083911"
"300408","三环集团","2017-12-31","B","0.033535"
"300408","三环集团","2018-12-31","A","0.198182"
"300408","三环集团","2018-12-31","B","0.106444"
"300408","三环集团","2019-12-31","A","-0.272960"
"300408","三环集团","2019-12-31","B","-0.282707"
"300408","三环集团","2020-12-31","A","0.464898"
"300408","三环集团","2020-12-31","B","0.338503"
"300408","三环集团","2021-12-31","A","0.556856"
"300408","三环集团","2021-12-31","B","0.639620"
"300408","三环集团","2022-12-31","A","-0.171864"
"300408","三环集团","2022-12-31","B","-0.238775"
"300409","道氏技术","2014-12-31","A","0.399440"
"300409","道氏技术","2014-12-31","B","0.369604"
"300409","道氏技术","2015-12-31","A","0.238971"
"300409","道氏技术","2015-12-31","B","0.099428"
"300409","道氏技术","2016-12-31","A","0.451783"
"300409","道氏技术","2016-12-31","B","0.195256"
"300409","道氏技术","2017-12-31","A","1.109894"
"300409","道氏技术","2017-12-31","B","0.120744"
"300409","道氏技术","2018-12-31","A","1.090045"
"300409","道氏技术","2018-12-31","B","0.068096"
"300409","道氏技术","2019-12-31","A","-0.157315"
"300409","道氏技术","2019-12-31","B","-0.117580"
"300409","道氏技术","2020-12-31","A","0.109934"
"300409","道氏技术","2020-12-31","B","0.066636"
"300409","道氏技术","2021-12-31","A","0.981822"
"300409","道氏技术","2021-12-31","B","0.622006"
"300409","道氏技术","2022-12-31","A","0.044593"
"300409","道氏技术","2022-12-31","B","-0.442131"
"300410","正业科技","2014-12-31","A","0.178056"
"300410","正业科技","2014-12-31","B","0.200986"
"300410","正业科技","2015-12-31","A","0.147903"
"300410","正业科技","2015-12-31","B","0.153989"
"300410","正业科技","2016-12-31","A","0.681244"
"300410","正业科技","2016-12-31","B","0.214593"
"300410","正业科技","2017-12-31","A","1.107754"
"300410","正业科技","2017-12-31","B","0.389421"
"300410","正业科技","2018-12-31","A","0.129295"
"300410","正业科技","2018-12-31","B","0.051012"
"300410","正业科技","2019-12-31","A","-0.268033"
"300410","正业科技","2019-12-31","B","-0.334745"
"300410","正业科技","2020-12-31","A","0.144652"
"300410","正业科技","2020-12-31","B","0.451214"
"300410","正业科技","2021-12-31","A","0.219355"
"300410","正业科技","2021-12-31","B","0.778930"
"300410","正业科技","2022-12-31","A","-0.321523"
"300410","正业科技","2022-12-31","B","-0.335347"
"300411","金盾股份","2014-12-31","A","0.048310"
"300411","金盾股份","2015-12-31","A","0.086198"
"300411","金盾股份","2016-12-31","A","0.024661"
"300411","金盾股份","2017-12-31","A","0.352081"
"300411","金盾股份","2017-12-31","B",""
"300411","金盾股份","2018-12-31","A","0.190451"
"300411","金盾股份","2018-12-31","B","-0.144329"
"300411","金盾股份","2019-12-31","A","-0.057659"
"300411","金盾股份","2019-12-31","B","0.234394"
"300411","金盾股份","2020-12-31","A","0.406955"
"300411","金盾股份","2020-12-31","B","-0.211411"
"300411","金盾股份","2021-12-31","A","-0.331652"
"300411","金盾股份","2021-12-31","B","0.378670"
"300411","金盾股份","2022-12-31","A","-0.130228"
"300411","金盾股份","2022-12-31","B","0.018417"
"300412","迦南科技","2014-12-31","A","0.191643"
"300412","迦南科技","2014-12-31","B","0.227294"
"300412","迦南科技","2015-12-31","A","0.182843"
"300412","迦南科技","2015-12-31","B","0.132966"
"300412","迦南科技","2016-12-31","A","0.388074"
"300412","迦南科技","2016-12-31","B","0.156922"
"300412","迦南科技","2017-12-31","A","0.474628"
"300412","迦南科技","2017-12-31","B","0.175459"
"300412","迦南科技","2018-12-31","A","0.300482"
"300412","迦南科技","2018-12-31","B","-0.097915"
"300412","迦南科技","2019-12-31","A","0.214958"
"300412","迦南科技","2019-12-31","B","0.070320"
"300412","迦南科技","2020-12-31","A","0.432452"
"300412","迦南科技","2020-12-31","B","0.609369"
"300412","迦南科技","2021-12-31","A","0.051988"
"300412","迦南科技","2021-12-31","B","0.009712"
"300412","迦南科技","2022-12-31","A","0.041352"
"300412","迦南科技","2022-12-31","B","0.112703"
"300414","中光防雷","2014-12-31","A","0.705926"
"300414","中光防雷","2014-12-31","B","0.679350"
"300414","中光防雷","2015-12-31","A","-0.211938"
"300414","中光防雷","2015-12-31","B","-0.191149"
"300414","中光防雷","2016-12-31","A","-0.120917"
"300414","中光防雷","2016-12-31","B","-0.129538"
"300414","中光防雷","2017-12-31","A","0.151924"
"300414","中光防雷","2017-12-31","B","-0.004401"
"300414","中光防雷","2018-12-31","A","0.042448"
"300414","中光防雷","2018-12-31","B","0.008514"
"300414","中光防雷","2019-12-31","A","0.054624"
"300414","中光防雷","2019-12-31","B","-0.025346"
"300414","中光防雷","2020-12-31","A","0.114637"
"300414","中光防雷","2020-12-31","B","0.171206"
"300414","中光防雷","2021-12-31","A","0.325721"
"300414","中光防雷","2021-12-31","B","0.381699"
"300414","中光防雷","2022-12-31","A","-0.062961"
"300414","中光防雷","2022-12-31","B","0.013618"
"300415","伊之密","2014-12-31","A","0.126190"
"300415","伊之密","2014-12-31","B","0.195645"
"300415","伊之密","2015-12-31","A","0.011700"
"300415","伊之密","2015-12-31","B","-0.011543"
"300415","伊之密","2016-12-31","A","0.213498"
"300415","伊之密","2016-12-31","B","-0.547817"
"300415","伊之密","2017-12-31","A","0.392038"
"300415","伊之密","2017-12-31","B","0.419796"
"300415","伊之密","2018-12-31","A","0.003314"
"300415","伊之密","2018-12-31","B","-0.221056"
"300415","伊之密","2019-12-31","A","0.049073"
"300415","伊之密","2019-12-31","B","0.012028"
"300415","伊之密","2020-12-31","A","0.285901"
"300415","伊之密","2020-12-31","B","0.020274"
"300415","伊之密","2021-12-31","A","0.299707"
"300415","伊之密","2021-12-31","B","0.445368"
"300415","伊之密","2022-12-31","A","0.041616"
"300415","伊之密","2022-12-31","B","-0.004581"
"300417","南华仪器","2014-12-31","A","0.162867"
"300417","南华仪器","2014-12-31","B","0.162282"
"300417","南华仪器","2015-12-31","A","0.158602"
"300417","南华仪器","2015-12-31","B","0.159753"
"300417","南华仪器","2016-12-31","A","0.037033"
"300417","南华仪器","2016-12-31","B","0.037368"
"300417","南华仪器","2017-12-31","A","0.061921"
"300417","南华仪器","2017-12-31","B","0.062006"
"300417","南华仪器","2018-12-31","A","-0.179943"
"300417","南华仪器","2018-12-31","B","-0.179788"
"300417","南华仪器","2019-12-31","A","2.923337"
"300417","南华仪器","2019-12-31","B","2.923780"
"300417","南华仪器","2020-12-31","A","-0.479485"
"300417","南华仪器","2020-12-31","B","-0.479791"
"300417","南华仪器","2021-12-31","A","-0.415523"
"300417","南华仪器","2021-12-31","B","-0.415267"
"300417","南华仪器","2022-12-31","A","-0.296603"
"300417","南华仪器","2022-12-31","B","-0.295670"
"300420","五洋科技","2014-12-31","A","0.028266"
"300420","五洋科技","2014-12-31","B","-0.144834"
"300420","五洋科技","2015-12-31","A","0.088746"
"300420","五洋科技","2015-12-31","B","-0.339809"
"300420","五洋科技","2016-12-31","A","1.934641"
"300420","五洋科技","2016-12-31","B","-0.258493"
"300420","五洋科技","2017-12-31","A","0.243882"
"300420","五洋科技","2017-12-31","B","0.303020"
"300420","五洋停车","2018-12-31","A","0.328005"
"300420","五洋停车","2018-12-31","B","0.165914"
"300420","五洋停车","2019-12-31","A","0.288702"
"300420","五洋停车","2019-12-31","B","0.032888"
"300420","五洋停车","2020-12-31","A","0.263429"
"300420","五洋停车","2020-12-31","B","-0.028691"
"300420","五洋停车","2021-12-31","A","-0.046341"
"300420","五洋停车","2021-12-31","B","0.206185"
"300420","五洋停车","2022-12-31","A","-0.063017"
"300420","五洋停车","2022-12-31","B","0.336473"
"300421","力星股份","2014-12-31","A","0.110526"
"300421","力星股份","2014-12-31","B","0.116059"
"300421","力星股份","2015-12-31","A","0.015114"
"300421","力星股份","2015-12-31","B","0.027617"
"300421","力星股份","2016-12-31","A","0.016886"
"300421","力星股份","2016-12-31","B","0.049950"
"300421","力星股份","2017-12-31","A","0.364431"
"300421","力星股份","2017-12-31","B","0.102588"
"300421","力星股份","2018-12-31","A","0.064703"
"300421","力星股份","2018-12-31","B","0.042022"
"300421","力星股份","2019-12-31","A","0.032701"
"300421","力星股份","2019-12-31","B","0.030872"
"300421","力星股份","2020-12-31","A","0.079490"
"300421","力星股份","2020-12-31","B","0.076768"
"300421","力星股份","2021-12-31","A","0.236937"
"300421","力星股份","2021-12-31","B","0.302758"
"300421","力星股份","2022-12-31","A","0.007133"
"300421","力星股份","2022-12-31","B","-0.029626"
"300421","力星股份","2023-12-31","A","0.021202"
"300421","力星股份","2023-12-31","B","0.087242"
"300423","鲁亿通","2014-12-31","A","0.154155"
"300423","鲁亿通","2015-12-31","A","0.033295"
"300423","鲁亿通","2016-12-31","A","-0.257340"
"300423","鲁亿通","2017-12-31","A","0.131498"
"300423","鲁亿通","2018-12-31","A","10.481273"
"300423","鲁亿通","2018-12-31","B",""
"300423","鲁亿通","2019-12-31","A","0.300577"
"300423","鲁亿通","2019-12-31","B","0.497957"
"300423","昇辉科技","2020-12-31","A","0.063952"
"300423","昇辉科技","2020-12-31","B","-0.294454"
"300423","昇辉科技","2021-12-31","A","-0.353926"
"300423","昇辉科技","2021-12-31","B","-0.244301"
"300423","昇辉科技","2022-12-31","A","-0.207872"
"300423","昇辉科技","2022-12-31","B","-0.011332"
"300424","航新科技","2014-12-31","A","0.070222"
"300424","航新科技","2014-12-31","B","-0.016733"
"300424","航新科技","2015-12-31","A","-0.189478"
"300424","航新科技","2015-12-31","B","-0.302515"
"300424","航新科技","2016-12-31","A","0.028781"
"300424","航新科技","2016-12-31","B","-0.011364"
"300424","航新科技","2017-12-31","A","0.115089"
"300424","航新科技","2017-12-31","B","0.148926"
"300424","航新科技","2018-12-31","A","0.594044"
"300424","航新科技","2018-12-31","B","-0.293743"
"300424","航新科技","2019-12-31","A","0.901676"
"300424","航新科技","2019-12-31","B","1.254034"
"300424","航新科技","2020-12-31","A","-0.147284"
"300424","航新科技","2020-12-31","B","-0.017674"
"300424","航新科技","2021-12-31","A","-0.051884"
"300424","航新科技","2021-12-31","B","0.266420"
"300424","航新科技","2022-12-31","A","0.204084"
"300424","航新科技","2022-12-31","B","0.054825"
"300425","环能科技","2014-12-31","A","0.006296"
"300425","环能科技","2014-12-31","B","0.046217"
"300425","环能科技","2015-12-31","A","0.401620"
"300425","环能科技","2015-12-31","B","-0.093775"
"300425","环能科技","2016-12-31","A","0.480816"
"300425","环能科技","2016-12-31","B","0.308065"
"300425","环能科技","2017-12-31","A","0.662238"
"300425","环能科技","2017-12-31","B","0.591847"
"300425","环能科技","2018-12-31","A","0.461739"
"300425","环能科技","2018-12-31","B","0.609489"
"300425","中建环能","2019-12-31","A","0.038814"
"300425","中建环能","2019-12-31","B","-0.009516"
"300425","中建环能","2020-12-31","A","0.008350"
"300425","中建环能","2020-12-31","B","0.148265"
"300425","中建环能","2021-12-31","A","0.176640"
"300425","中建环能","2021-12-31","B","0.111546"
"300425","中建环能","2022-12-31","A","0.176625"
"300425","中建环能","2022-12-31","B","0.287113"
"300428","四通新材","2014-12-31","A","0.295373"
"300428","四通新材","2014-12-31","B","0.091396"
"300428","四通新材","2015-12-31","A","0.071872"
"300428","四通新材","2015-12-31","B","0.080894"
"300428","四通新材","2016-12-31","A","0.204600"
"300428","四通新材","2016-12-31","B","0.207206"
"300428","四通新材","2017-12-31","A","0.279692"
"300428","四通新材","2017-12-31","B","0.240141"
"300428","四通新材","2018-12-31","A","4.873808"
"300428","四通新材","2018-12-31","B","0.095739"
"300428","四通新材","2019-12-31","A","-0.048522"
"300428","四通新材","2019-12-31","B","0.119339"
"300428","四通新材","2020-12-31","A","1.083682"
"300428","四通新材","2020-12-31","B","-0.127240"
"300428","立中集团","2021-12-31","A","0.391446"
"300428","立中集团","2021-12-31","B","0.496230"
"300428","立中集团","2022-12-31","A","0.146924"
"300428","立中集团","2022-12-31","B","0.276600"
"300429","强力新材","2014-12-31","A","0.180686"
"300429","强力新材","2014-12-31","B","-0.126996"
"300429","强力新材","2015-12-31","A","0.212026"
"300429","强力新材","2015-12-31","B","0.007385"
"300429","强力新材","2016-12-31","A","0.314385"
"300429","强力新材","2016-12-31","B","0.101923"
"300429","强力新材","2017-12-31","A","0.455829"
"300429","强力新材","2017-12-31","B","0.118337"
"300429","强力新材","2018-12-31","A","0.154899"
"300429","强力新材","2018-12-31","B","0.168056"
"300429","强力新材","2019-12-31","A","0.168889"
"300429","强力新材","2019-12-31","B","0.048438"
"300429","强力新材","2020-12-31","A","-0.101208"
"300429","强力新材","2020-12-31","B","0.130828"
"300429","强力新材","2021-12-31","A","0.337723"
"300429","强力新材","2021-12-31","B","0.147443"
"300429","强力新材","2022-12-31","A","-0.142155"
"300429","强力新材","2022-12-31","B","-0.128103"
"300430","诚益通","2014-12-31","A","0.110035"
"300430","诚益通","2014-12-31","B","0.101952"
"300430","诚益通","2015-12-31","A","0.078282"
"300430","诚益通","2015-12-31","B","0.053091"
"300430","诚益通","2016-12-31","A","0.082914"
"300430","诚益通","2016-12-31","B","0.032153"
"300430","诚益通","2017-12-31","A","0.488049"
"300430","诚益通","2017-12-31","B","0.004363"
"300430","诚益通","2018-12-31","A","0.241397"
"300430","诚益通","2018-12-31","B","-0.005876"
"300430","诚益通","2019-12-31","A","0.000091"
"300430","诚益通","2019-12-31","B","0.022076"
"300430","诚益通","2020-12-31","A","0.109152"
"300430","诚益通","2020-12-31","B","0.227673"
"300430","诚益通","2021-12-31","A","0.197287"
"300430","诚益通","2021-12-31","B","0.043576"
"300430","诚益通","2022-12-31","A","0.064690"
"300430","诚益通","2022-12-31","B","0.097413"
"300432","富临精工","2014-12-31","A","0.305031"
"300432","富临精工","2014-12-31","B","0.305518"
"300432","富临精工","2015-12-31","A","0.228477"
"300432","富临精工","2015-12-31","B","0.237535"
"300432","富临精工","2016-12-31","A","0.363306"
"300432","富临精工","2016-12-31","B","0.362888"
"300432","富临精工","2017-12-31","A","0.987151"
"300432","富临精工","2017-12-31","B","0.094990"
"300432","富临精工","2018-12-31","A","-0.364941"
"300432","富临精工","2018-12-31","B","0.057343"
"300432","富临精工","2019-12-31","A","0.022430"
"300432","富临精工","2019-12-31","B","0.081622"
"300432","富临精工","2020-12-31","A","0.220152"
"300432","富临精工","2020-12-31","B","0.196460"
"300432","富临精工","2021-12-31","A","0.440137"
"300432","富临精工","2021-12-31","B","0.151478"
"300432","富临精工","2022-12-31","A","1.765703"
"300432","富临精工","2022-12-31","B","0.210155"
"300433","蓝思科技","2014-12-31","A","0.085785"
"300433","蓝思科技","2014-12-31","B","0.050838"
"300433","蓝思科技","2015-12-31","A","0.188340"
"300433","蓝思科技","2015-12-31","B","0.033281"
"300433","蓝思科技","2016-12-31","A","-0.115587"
"300433","蓝思科技","2016-12-31","B","-0.090160"
"300433","蓝思科技","2017-12-31","A","0.555709"
"300433","蓝思科技","2017-12-31","B","0.447682"
"300433","蓝思科技","2018-12-31","A","0.169368"
"300433","蓝思科技","2018-12-31","B","0.101034"
"300433","蓝思科技","2019-12-31","A","0.091648"
"300433","蓝思科技","2019-12-31","B","0.044245"
"300433","蓝思科技","2020-12-31","A","0.220815"
"300433","蓝思科技","2020-12-31","B","0.338601"
"300433","蓝思科技","2021-12-31","A","0.225479"
"300433","蓝思科技","2021-12-31","B","0.012059"
"300433","蓝思科技","2022-12-31","A","0.031598"
"300433","蓝思科技","2022-12-31","B","-0.036978"
"300434","金石东方","2014-12-31","A","-0.275613"
"300434","金石东方","2014-12-31","B","-0.260910"
"300434","金石东方","2015-12-31","A","-0.322386"
"300434","金石东方","2015-12-31","B","-0.348103"
"300434","金石东方","2016-12-31","A","0.386829"
"300434","金石东方","2016-12-31","B","0.357022"
"300434","金石东方","2017-12-31","A","3.334664"
"300434","金石东方","2017-12-31","B","0.051696"
"300434","金石东方","2018-12-31","A","0.378834"
"300434","金石东方","2018-12-31","B","-0.234449"
"300434","金石亚药","2019-12-31","A","0.035943"
"300434","金石亚药","2019-12-31","B","-0.277686"
"300434","金石亚药","2020-12-31","A","-0.227037"
"300434","金石亚药","2020-12-31","B","-0.750926"
"300434","金石亚药","2021-12-31","A","0.355345"
"300434","金石亚药","2021-12-31","B","-0.835772"
"300434","金石亚药","2022-12-31","A","0.179495"
"300434","金石亚药","2022-12-31","B","0.749659"
"300436","广生堂","2014-12-31","A","0.428351"
"300436","广生堂","2015-12-31","A","0.213998"
"300436","广生堂","2015-12-31","B",""
"300436","广生堂","2016-12-31","A","0.012816"
"300436","广生堂","2016-12-31","B","0.012915"
"300436","广生堂","2017-12-31","A","-0.053566"
"300436","广生堂","2017-12-31","B","-0.055840"
"300436","广生堂","2018-12-31","A","0.358897"
"300436","广生堂","2018-12-31","B","0.143855"
"300436","广生堂","2019-12-31","A","0.030979"
"300436","广生堂","2019-12-31","B","-0.235988"
"300436","广生堂","2020-12-31","A","-0.111788"
"300436","广生堂","2020-12-31","B","-0.202268"
"300436","广生堂","2021-12-31","A","0.005299"
"300436","广生堂","2021-12-31","B","-0.086503"
"300436","广生堂","2022-12-31","A","0.041364"
"300436","广生堂","2022-12-31","B","1.585554"
"300437","清水源","2014-12-31","A","0.109598"
"300437","清水源","2015-12-31","A","-0.062468"
"300437","清水源","2015-12-31","B",""
"300437","清水源","2016-12-31","A","0.202849"
"300437","清水源","2016-12-31","B","-0.029971"
"300437","清水源","2017-12-31","A","0.756851"
"300437","清水源","2017-12-31","B","0.234976"
"300437","清水源","2018-12-31","A","1.035485"
"300437","清水源","2018-12-31","B","0.427425"
"300437","清水源","2019-12-31","A","-0.002517"
"300437","清水源","2019-12-31","B","-0.150085"
"300437","清水源","2020-12-31","A","-0.275453"
"300437","清水源","2020-12-31","B","-0.014806"
"300437","清水源","2021-12-31","A","0.323694"
"300437","清水源","2021-12-31","B","0.572248"
"300437","清水源","2022-12-31","A","0.101837"
"300437","清水源","2022-12-31","B","-0.751539"
"300438","鹏辉能源","2014-12-31","A","0.048069"
"300438","鹏辉能源","2014-12-31","B","-0.028051"
"300438","鹏辉能源","2015-12-31","A","0.254377"
"300438","鹏辉能源","2015-12-31","B","0.320371"
"300438","鹏辉能源","2016-12-31","A","0.446799"
"300438","鹏辉能源","2016-12-31","B","0.406825"
"300438","鹏辉能源","2017-12-31","A","0.650597"
"300438","鹏辉能源","2017-12-31","B","0.944666"
"300438","鹏辉能源","2018-12-31","A","0.224072"
"300438","鹏辉能源","2018-12-31","B","-0.084455"
"300438","鹏辉能源","2019-12-31","A","0.287983"
"300438","鹏辉能源","2019-12-31","B","-0.231134"
"300438","鹏辉能源","2020-12-31","A","0.100887"
"300438","鹏辉能源","2020-12-31","B","0.138762"
"300438","鹏辉能源","2021-12-31","A","0.563026"
"300438","鹏辉能源","2021-12-31","B","0.831896"
"300438","鹏辉能源","2022-12-31","A","0.592635"
"300438","鹏辉能源","2022-12-31","B","0.462637"
"300439","美康生物","2014-12-31","A","0.383713"
"300439","美康生物","2014-12-31","B","0.669552"
"300439","美康生物","2015-12-31","A","0.142665"
"300439","美康生物","2015-12-31","B","0.149171"
"300439","美康生物","2016-12-31","A","0.544420"
"300439","美康生物","2016-12-31","B","0.237929"
"300439","美康生物","2017-12-31","A","0.710968"
"300439","美康生物","2017-12-31","B","0.639953"
"300439","美康生物","2018-12-31","A","0.736749"
"300439","美康生物","2018-12-31","B","0.099715"
"300439","美康生物","2019-12-31","A","-0.000534"
"300439","美康生物","2019-12-31","B","-0.080159"
"300439","美康生物","2020-12-31","A","-0.265336"
"300439","美康生物","2020-12-31","B","-0.126527"
"300439","美康生物","2021-12-31","A","-0.021937"
"300439","美康生物","2021-12-31","B","0.015375"
"300439","美康生物","2022-12-31","A","0.105508"
"300439","美康生物","2022-12-31","B","0.099985"
"300441","鲍斯股份","2014-12-31","A","-0.021290"
"300441","鲍斯股份","2014-12-31","B","0.024961"
"300441","鲍斯股份","2015-12-31","A","0.041552"
"300441","鲍斯股份","2015-12-31","B","0.058608"
"300441","鲍斯股份","2016-12-31","A","1.200365"
"300441","鲍斯股份","2016-12-31","B","0.641971"
"300441","鲍斯股份","2017-12-31","A","0.969184"
"300441","鲍斯股份","2017-12-31","B","0.448689"
"300441","鲍斯股份","2018-12-31","A","0.350606"
"300441","鲍斯股份","2018-12-31","B","0.221412"
"300441","鲍斯股份","2019-12-31","A","0.036041"
"300441","鲍斯股份","2019-12-31","B","0.053803"
"300441","鲍斯股份","2020-12-31","A","0.263796"
"300441","鲍斯股份","2020-12-31","B","0.393554"
"300441","鲍斯股份","2021-12-31","A","0.101913"
"300441","鲍斯股份","2021-12-31","B","0.026775"
"300441","鲍斯股份","2022-12-31","A","-0.054186"
"300441","鲍斯股份","2022-12-31","B","-0.147094"
"300442","普丽盛","2014-12-31","A","0.246102"
"300442","普丽盛","2014-12-31","B","0.005474"
"300442","普丽盛","2015-12-31","A","-0.070460"
"300442","普丽盛","2015-12-31","B","-0.232797"
"300442","普丽盛","2016-12-31","A","0.065119"
"300442","普丽盛","2016-12-31","B","-0.183167"
"300442","普丽盛","2017-12-31","A","0.205639"
"300442","普丽盛","2017-12-31","B","0.065157"
"300442","普丽盛","2018-12-31","A","-0.165185"
"300442","普丽盛","2018-12-31","B","-0.392525"
"300442","普丽盛","2019-12-31","A","0.104409"
"300442","普丽盛","2019-12-31","B","0.401586"
"300442","普丽盛","2020-12-31","A","-0.282108"
"300442","普丽盛","2020-12-31","B","-0.407059"
"300442","普丽盛","2021-12-31","A","0.505232"
"300442","普丽盛","2021-12-31","B","0.624951"
"300442","润泽科技","2022-12-31","A","2.925048"
"300442","润泽科技","2022-12-31","B","-0.308196"
"300443","金雷风电","2014-12-31","A","0.227978"
"300443","金雷风电","2015-12-31","A","0.453737"
"300443","金雷风电","2016-12-31","A","-0.037668"
"300443","金雷风电","2017-12-31","A","-0.062889"
"300443","金雷风电","2017-12-31","B",""
"300443","金雷风电","2018-12-31","A","0.324273"
"300443","金雷风电","2018-12-31","B","0.324273"
"300443","金雷股份","2019-12-31","A","0.423435"
"300443","金雷股份","2019-12-31","B","0.423435"
"300443","金雷股份","2020-12-31","A","0.313661"
"300443","金雷股份","2020-12-31","B","0.313661"
"300443","金雷股份","2021-12-31","A","0.118033"
"300443","金雷股份","2021-12-31","B","0.118033"
"300443","金雷股份","2022-12-31","A","0.097370"
"300443","金雷股份","2022-12-31","B","0.097370"
"300444","双杰电气","2014-12-31","A","0.215946"
"300444","双杰电气","2014-12-31","B","0.235400"
"300444","双杰电气","2015-12-31","A","0.213136"
"300444","双杰电气","2015-12-31","B","0.234971"
"300444","双杰电气","2016-12-31","A","0.510416"
"300444","双杰电气","2016-12-31","B","0.314603"
"300444","双杰电气","2017-12-31","A","0.402049"
"300444","双杰电气","2017-12-31","B","0.167776"
"300444","双杰电气","2018-12-31","A","0.360898"
"300444","双杰电气","2018-12-31","B","0.450150"
"300444","双杰电气","2019-12-31","A","-0.107024"
"300444","双杰电气","2019-12-31","B","-0.148340"
"300444","双杰电气","2020-12-31","A","-0.276210"
"300444","双杰电气","2020-12-31","B","-0.324506"
"300444","双杰电气","2021-12-31","A","-0.048782"
"300444","双杰电气","2021-12-31","B","-0.203655"
"300444","双杰电气","2022-12-31","A","0.606946"
"300444","双杰电气","2022-12-31","B","0.162911"
"300445","康斯特","2014-12-31","A","0.196749"
"300445","康斯特","2014-12-31","B","0.114587"
"300445","康斯特","2015-12-31","A","0.153649"
"300445","康斯特","2015-12-31","B","0.142300"
"300445","康斯特","2016-12-31","A","0.083550"
"300445","康斯特","2016-12-31","B","0.070120"
"300445","康斯特","2017-12-31","A","0.152133"
"300445","康斯特","2017-12-31","B","0.120952"
"300445","康斯特","2018-12-31","A","0.185348"
"300445","康斯特","2018-12-31","B","0.199067"
"300445","康斯特","2019-12-31","A","0.190886"
"300445","康斯特","2019-12-31","B","0.053225"
"300445","康斯特","2020-12-31","A","0.009545"
"300445","康斯特","2020-12-31","B","0.120684"
"300445","康斯特","2021-12-31","A","0.222095"
"300445","康斯特","2021-12-31","B","0.467395"
"300445","康斯特","2022-12-31","A","0.171591"
"300445","康斯特","2022-12-31","B","0.026223"
"300446","乐凯新材","2014-12-31","A","0.166896"
"300446","乐凯新材","2015-12-31","A","0.146592"
"300446","乐凯新材","2016-12-31","A","0.082969"
"300446","乐凯新材","2017-12-31","A","-0.012227"
"300446","乐凯新材","2018-12-31","A","0.024112"
"300446","乐凯新材","2018-12-31","B",""
"300446","乐凯新材","2019-12-31","A","0.053394"
"300446","乐凯新材","2019-12-31","B","0.053394"
"300446","ST 乐凯","2020-12-31","A","-0.529580"
"300446","ST 乐凯","2020-12-31","B","-0.680890"
"300446","*ST 乐材","2021-12-31","A","0.168215"
"300446","*ST 乐材","2021-12-31","B","0.037672"
"300446","乐凯新材","2022-12-31","A","0.109109"
"300446","乐凯新材","2022-12-31","B","0.223919"
"300447","全信股份","2014-12-31","A","0.099696"
"300447","全信股份","2014-12-31","B","0.099696"
"300447","全信股份","2015-12-31","A","0.224625"
"300447","全信股份","2015-12-31","B","0.216280"
"300447","全信股份","2016-12-31","A","0.665532"
"300447","全信股份","2016-12-31","B","0.586289"
"300447","全信股份","2017-12-31","A","0.354295"
"300447","全信股份","2017-12-31","B","0.126611"
"300447","全信股份","2018-12-31","A","0.143335"
"300447","全信股份","2018-12-31","B","0.033972"
"300447","全信股份","2019-12-31","A","-0.034787"
"300447","全信股份","2019-12-31","B","0.075657"
"300447","全信股份","2020-12-31","A","0.139568"
"300447","全信股份","2020-12-31","B","0.162072"
"300447","全信股份","2021-12-31","A","0.318840"
"300447","全信股份","2021-12-31","B","0.465601"
"300447","全信股份","2022-12-31","A","0.161348"
"300447","全信股份","2022-12-31","B","0.089487"
"300449","汉邦高科","2014-12-31","A","0.011287"
"300449","汉邦高科","2014-12-31","B","0.017030"
"300449","汉邦高科","2015-12-31","A","-0.148698"
"300449","汉邦高科","2015-12-31","B","-0.064861"
"300449","汉邦高科","2016-12-31","A","0.154927"
"300449","汉邦高科","2016-12-31","B","0.208506"
"300449","汉邦高科","2017-12-31","A","0.247771"
"300449","汉邦高科","2017-12-31","B","-0.045300"
"300449","汉邦高科","2018-12-31","A","-0.238171"
"300449","汉邦高科","2018-12-31","B","-0.410346"
"300449","汉邦高科","2019-12-31","A","-0.020285"
"300449","汉邦高科","2019-12-31","B","-0.118109"
"300449","汉邦高科","2020-12-31","A","-0.177597"
"300449","汉邦高科","2020-12-31","B","-0.346179"
"300449","汉邦高科","2021-12-31","A","-0.310111"
"300449","汉邦高科","2021-12-31","B","0.013064"
"300449","汉邦高科","2022-12-31","A","-0.575604"
"300449","汉邦高科","2022-12-31","B","-0.443135"
"300450","先导股份","2014-12-31","A","0.754074"
"300450","先导股份","2014-12-31","B","0.754074"
"300450","先导智能","2015-12-31","A","0.748889"
"300450","先导智能","2015-12-31","B","0.748889"
"300450","先导智能","2016-12-31","A","1.012608"
"300450","先导智能","2016-12-31","B","1.012608"
"300450","先导智能","2017-12-31","A","1.017548"
"300450","先导智能","2017-12-31","B","0.771315"
"300450","先导智能","2018-12-31","A","0.786965"
"300450","先导智能","2018-12-31","B","0.361859"
"300450","先导智能","2019-12-31","A","0.204097"
