"Stkcd","ShortName","Accper","Typrep","F050501B"
"600130","波导股份","2018-12-31","B","-0.058574"
"600130","波导股份","2019-12-31","A","0.030898"
"600130","波导股份","2019-12-31","B","0.131613"
"600130","波导股份","2020-12-31","A","0.040976"
"600130","波导股份","2020-12-31","B","0.022398"
"600130","波导股份","2021-12-31","A","0.056146"
"600130","波导股份","2021-12-31","B","0.072427"
"600130","波导股份","2022-12-31","A","0.031009"
"600130","波导股份","2022-12-31","B","0.006984"
"600130","波导股份","2023-12-31","A","0.020899"
"600130","波导股份","2023-12-31","B","-0.004895"
"600132","重庆啤酒","2014-12-31","A","-0.022198"
"600132","重庆啤酒","2014-12-31","B","0.123057"
"600132","重庆啤酒","2015-12-31","A","-0.125953"
"600132","重庆啤酒","2015-12-31","B","-0.023506"
"600132","重庆啤酒","2016-12-31","A","0.112649"
"600132","重庆啤酒","2016-12-31","B","0.109093"
"600132","重庆啤酒","2017-12-31","A","0.279871"
"600132","重庆啤酒","2017-12-31","B","0.172405"
"600132","重庆啤酒","2018-12-31","A","0.362566"
"600132","重庆啤酒","2018-12-31","B","0.236142"
"600132","重庆啤酒","2019-12-31","A","0.482043"
"600132","重庆啤酒","2019-12-31","B","0.329990"
"600132","重庆啤酒","2020-12-31","A","1.116953"
"600132","重庆啤酒","2020-12-31","B","0.263709"
"600132","重庆啤酒","2021-12-31","A","0.766921"
"600132","重庆啤酒","2021-12-31","B","0.352231"
"600132","重庆啤酒","2022-12-31","A","0.714017"
"600132","重庆啤酒","2022-12-31","B","0.463618"
"600132","重庆啤酒","2023-12-31","A","0.742458"
"600132","重庆啤酒","2023-12-31","B","0.572823"
"600135","乐凯胶片","2014-12-31","A","0.030948"
"600135","乐凯胶片","2014-12-31","B","0.028812"
"600135","乐凯胶片","2015-12-31","A","0.024669"
"600135","乐凯胶片","2015-12-31","B","0.012983"
"600135","乐凯胶片","2016-12-31","A","0.027383"
"600135","乐凯胶片","2016-12-31","B","0.024064"
"600135","乐凯胶片","2017-12-31","A","0.036123"
"600135","乐凯胶片","2017-12-31","B","0.038978"
"600135","乐凯胶片","2018-12-31","A","0.012566"
"600135","乐凯胶片","2018-12-31","B","0.010934"
"600135","乐凯胶片","2019-12-31","A","0.040565"
"600135","乐凯胶片","2019-12-31","B","0.009850"
"600135","乐凯胶片","2020-12-31","A","0.015966"
"600135","乐凯胶片","2020-12-31","B","0.002565"
"600135","乐凯胶片","2021-12-31","A","0.021617"
"600135","乐凯胶片","2021-12-31","B","0.002621"
"600135","乐凯胶片","2022-12-31","A","0.015187"
"600135","乐凯胶片","2022-12-31","B","0.004893"
"600135","乐凯胶片","2023-12-31","A","-0.017731"
"600135","乐凯胶片","2023-12-31","B","0.004698"
"600137","浪莎股份","2014-12-31","A","0.004249"
"600137","浪莎股份","2014-12-31","B","-0.000088"
"600137","浪莎股份","2015-12-31","A","-0.046972"
"600137","浪莎股份","2015-12-31","B","0.251990"
"600137","浪莎股份","2016-12-31","A","0.029659"
"600137","浪莎股份","2016-12-31","B","0.074227"
"600137","浪莎股份","2017-12-31","A","0.048147"
"600137","浪莎股份","2017-12-31","B","0.077503"
"600137","浪莎股份","2018-12-31","A","0.058315"
"600137","浪莎股份","2018-12-31","B","0.030716"
"600137","浪莎股份","2019-12-31","A","0.031419"
"600137","浪莎股份","2019-12-31","B","0.020427"
"600137","浪莎股份","2020-12-31","A","0.034672"
"600137","浪莎股份","2020-12-31","B","0.020866"
"600137","浪莎股份","2021-12-31","A","0.038464"
"600137","浪莎股份","2021-12-31","B","0.036571"
"600137","浪莎股份","2022-12-31","A","0.032890"
"600137","浪莎股份","2022-12-31","B","0.030492"
"600137","浪莎股份","2023-12-31","A","0.042269"
"600137","浪莎股份","2023-12-31","B","0.040223"
"600141","兴发集团","2014-12-31","A","0.088692"
"600141","兴发集团","2014-12-31","B","0.083516"
"600141","兴发集团","2015-12-31","A","0.016939"
"600141","兴发集团","2015-12-31","B","0.043908"
"600141","兴发集团","2016-12-31","A","0.025726"
"600141","兴发集团","2016-12-31","B","0.041648"
"600141","兴发集团","2017-12-31","A","0.084581"
"600141","兴发集团","2017-12-31","B","0.036151"
"600141","兴发集团","2018-12-31","A","0.093956"
"600141","兴发集团","2018-12-31","B","0.032834"
"600141","兴发集团","2019-12-31","A","0.040039"
"600141","兴发集团","2019-12-31","B","0.009786"
"600141","兴发集团","2020-12-31","A","0.054323"
"600141","兴发集团","2020-12-31","B","0.028178"
"600141","兴发集团","2021-12-31","A","0.300999"
"600141","兴发集团","2021-12-31","B","0.165356"
"600141","兴发集团","2022-12-31","A","0.318552"
"600141","兴发集团","2022-12-31","B","0.221547"
"600141","兴发集团","2023-12-31","A","0.063126"
"600141","兴发集团","2023-12-31","B","0.118614"
"600143","金发科技","2014-12-31","A","0.059038"
"600143","金发科技","2014-12-31","B","0.037301"
"600143","金发科技","2015-12-31","A","0.082343"
"600143","金发科技","2015-12-31","B","0.031205"
"600143","金发科技","2016-12-31","A","0.075724"
"600143","金发科技","2016-12-31","B","0.074669"
"600143","金发科技","2017-12-31","A","0.054897"
"600143","金发科技","2017-12-31","B","0.030941"
"600143","金发科技","2018-12-31","A","0.060367"
"600143","金发科技","2018-12-31","B","0.070207"
"600143","金发科技","2019-12-31","A","0.118085"
"600143","金发科技","2019-12-31","B","0.035890"
"600143","金发科技","2020-12-31","A","0.306964"
"600143","金发科技","2020-12-31","B","0.211377"
"600143","金发科技","2021-12-31","A","0.099087"
"600143","金发科技","2021-12-31","B","0.201881"
"600143","金发科技","2022-12-31","A","0.109389"
"600143","金发科技","2022-12-31","B","0.292977"
"600143","金发科技","2023-12-31","A","0.003837"
"600143","金发科技","2023-12-31","B","0.162203"
"600145","*ST 国创","2014-12-31","A",""
"600145","*ST 国创","2014-12-31","B",""
"600145","*ST 新亿","2015-12-31","A","0.097688"
"600145","*ST 新亿","2015-12-31","B","0.152612"
"600145","*ST 新亿","2016-12-31","A","-0.005170"
"600145","*ST 新亿","2016-12-31","B","-0.005166"
"600145","*ST 新亿","2017-12-31","A","0.016357"
"600145","*ST 新亿","2017-12-31","B","0.017589"
"600145","*ST 新亿","2018-12-31","A","0.015109"
"600145","*ST 新亿","2018-12-31","B","0.016271"
"600145","*ST 新亿","2019-12-31","A","0.021474"
"600145","*ST 新亿","2019-12-31","B","-0.014184"
"600145","*ST 新亿","2020-12-31","A","-0.246880"
"600145","*ST 新亿","2020-12-31","B","-0.150786"
"600146","大元股份","2014-12-31","A","0.024059"
"600146","大元股份","2014-12-31","B","-0.025688"
"600146","商赢环球","2015-12-31","A","-0.810052"
"600146","商赢环球","2015-12-31","B","-1.452839"
"600146","商赢环球","2016-12-31","A","0.011004"
"600146","商赢环球","2016-12-31","B","-0.005503"
"600146","商赢环球","2017-12-31","A","0.042733"
"600146","商赢环球","2017-12-31","B","0.044619"
"600146","商赢环球","2018-12-31","A","-1.553136"
"600146","商赢环球","2018-12-31","B","-1.302238"
"600146","商赢环球","2019-12-31","A","-0.285944"
"600146","商赢环球","2019-12-31","B","-0.777740"
"600146","*ST 环球","2020-12-31","A","-0.634660"
"600146","*ST 环球","2020-12-31","B","-0.050511"
"600148","长春一东","2014-12-31","A","0.128091"
"600148","长春一东","2014-12-31","B","0.085302"
"600148","长春一东","2015-12-31","A","0.018983"
"600148","长春一东","2015-12-31","B","0.016067"
"600148","长春一东","2016-12-31","A","0.053512"
"600148","长春一东","2016-12-31","B","0.007939"
"600148","长春一东","2017-12-31","A","0.074946"
"600148","长春一东","2017-12-31","B","0.003385"
"600148","长春一东","2018-12-31","A","0.113061"
"600148","长春一东","2018-12-31","B","0.052301"
"600148","长春一东","2019-12-31","A","0.077560"
"600148","长春一东","2019-12-31","B","0.018925"
"600148","长春一东","2020-12-31","A","0.144390"
"600148","长春一东","2020-12-31","B","0.086481"
"600148","长春一东","2021-12-31","A","0.108066"
"600148","长春一东","2021-12-31","B","0.067924"
"600148","长春一东","2022-12-31","A","-0.002691"
"600148","长春一东","2022-12-31","B","-0.011501"
"600148","长春一东","2023-12-31","A","0.022103"
"600148","长春一东","2023-12-31","B","0.018438"
"600150","中国船舶","2014-12-31","A","-0.002060"
"600150","中国船舶","2014-12-31","B","0.007189"
"600150","中国船舶","2015-12-31","A","-0.012021"
"600150","中国船舶","2015-12-31","B","0.031550"
"600150","中国船舶","2016-12-31","A","-0.179241"
"600150","中国船舶","2016-12-31","B","0.004614"
"600150","中国船舶","2017-12-31","A","-0.169631"
"600150","中国船舶","2017-12-31","B","0.006083"
"600150","*ST 船舶","2018-12-31","A","0.029426"
"600150","*ST 船舶","2018-12-31","B","0.005862"
"600150","中国船舶","2019-12-31","A","0.024515"
"600150","中国船舶","2019-12-31","B","0.006174"
"600150","中国船舶","2020-12-31","A","0.004843"
"600150","中国船舶","2020-12-31","B","0.002495"
"600150","中国船舶","2021-12-31","A","0.004366"
"600150","中国船舶","2021-12-31","B","0.004129"
"600150","中国船舶","2022-12-31","A","0.017283"
"600150","中国船舶","2022-12-31","B","0.073887"
"600150","中国船舶","2023-12-31","A","0.056309"
"600150","中国船舶","2023-12-31","B","0.010839"
"600151","航天机电","2014-12-31","A","0.012648"
"600151","航天机电","2014-12-31","B","-0.022234"
"600151","航天机电","2015-12-31","A","0.043022"
"600151","航天机电","2015-12-31","B","0.028075"
"600151","航天机电","2016-12-31","A","0.034074"
"600151","航天机电","2016-12-31","B","0.014968"
"600151","航天机电","2017-12-31","A","-0.059559"
"600151","航天机电","2017-12-31","B","0.037130"
"600151","航天机电","2018-12-31","A","0.004766"
"600151","航天机电","2018-12-31","B","-0.123918"
"600151","航天机电","2019-12-31","A","-0.130818"
"600151","航天机电","2019-12-31","B","-0.025787"
"600151","航天机电","2020-12-31","A","0.021017"
"600151","航天机电","2020-12-31","B","0.047083"
"600151","航天机电","2021-12-31","A","0.008983"
"600151","航天机电","2021-12-31","B","0.008055"
"600151","航天机电","2022-12-31","A","-0.023341"
"600151","航天机电","2022-12-31","B","0.016606"
"600151","航天机电","2023-12-31","A","-0.091888"
"600151","航天机电","2023-12-31","B","0.014026"
"600152","维科精华","2014-12-31","A","-0.412774"
"600152","维科精华","2014-12-31","B","-0.188970"
"600152","维科精华","2015-12-31","A","0.055087"
"600152","维科精华","2015-12-31","B","0.057356"
"600152","维科精华","2016-12-31","A","-0.122134"
"600152","维科精华","2016-12-31","B","-0.018659"
"600152","维科精华","2017-12-31","A","0.007315"
"600152","维科精华","2017-12-31","B","-0.007327"
"600152","维科技术","2018-12-31","A","0.041034"
"600152","维科技术","2018-12-31","B","-0.097414"
"600152","维科技术","2019-12-31","A","-0.048295"
"600152","维科技术","2019-12-31","B","-0.011280"
"600152","维科技术","2020-12-31","A","0.033788"
"600152","维科技术","2020-12-31","B","0.099534"
"600152","维科技术","2021-12-31","A","-0.064988"
"600152","维科技术","2021-12-31","B","0.049886"
"600152","维科技术","2022-12-31","A","-0.055957"
"600152","维科技术","2022-12-31","B","-0.009863"
"600152","维科技术","2023-12-31","A","-0.083317"
"600152","维科技术","2023-12-31","B","-0.016775"
"600156","华升股份","2014-12-31","A","-0.044130"
"600156","华升股份","2014-12-31","B","-0.020708"
"600156","华升股份","2015-12-31","A","0.002866"
"600156","华升股份","2015-12-31","B","0.021506"
"600156","华升股份","2016-12-31","A","-0.010445"
"600156","华升股份","2016-12-31","B","-0.051970"
"600156","华升股份","2017-12-31","A","-0.179262"
"600156","华升股份","2017-12-31","B","-0.015089"
"600156","华升股份","2018-12-31","A","0.020639"
"600156","华升股份","2018-12-31","B","0.144822"
"600156","华升股份","2019-12-31","A","-0.096304"
"600156","华升股份","2019-12-31","B","-0.009310"
"600156","华升股份","2020-12-31","A","0.027262"
"600156","华升股份","2020-12-31","B","0.115277"
"600156","华升股份","2021-12-31","A","-0.132408"
"600156","华升股份","2021-12-31","B","0.002303"
"600156","华升股份","2022-12-31","A","-0.535300"
"600156","华升股份","2022-12-31","B","-0.056305"
"600156","华升股份","2023-12-31","A","0.022436"
"600156","华升股份","2023-12-31","B","-0.049337"
"600160","巨化股份","2014-12-31","A","0.022500"
"600160","巨化股份","2014-12-31","B","0.023640"
"600160","巨化股份","2015-12-31","A","0.022563"
"600160","巨化股份","2015-12-31","B","0.019756"
"600160","巨化股份","2016-12-31","A","0.014762"
"600160","巨化股份","2016-12-31","B","0.006217"
"600160","巨化股份","2017-12-31","A","0.086768"
"600160","巨化股份","2017-12-31","B","0.033459"
"600160","巨化股份","2018-12-31","A","0.169416"
"600160","巨化股份","2018-12-31","B","0.082500"
"600160","巨化股份","2019-12-31","A","0.069461"
"600160","巨化股份","2019-12-31","B","0.049990"
"600160","巨化股份","2020-12-31","A","0.007961"
"600160","巨化股份","2020-12-31","B","0.005261"
"600160","巨化股份","2021-12-31","A","0.079085"
"600160","巨化股份","2021-12-31","B","0.072876"
"600160","巨化股份","2022-12-31","A","0.151815"
"600160","巨化股份","2022-12-31","B","0.121651"
"600160","巨化股份","2023-12-31","A","0.059150"
"600160","巨化股份","2023-12-31","B","0.051856"
"600161","天坛生物","2014-12-31","A","0.101981"
"600161","天坛生物","2014-12-31","B","0.020245"
"600161","天坛生物","2015-12-31","A","0.051686"
"600161","天坛生物","2015-12-31","B","-0.052650"
"600161","天坛生物","2016-12-31","A","0.124134"
"600161","天坛生物","2016-12-31","B","0.079654"
"600161","天坛生物","2017-12-31","A","0.391307"
"600161","天坛生物","2017-12-31","B","0.376681"
"600161","天坛生物","2018-12-31","A","0.169297"
"600161","天坛生物","2018-12-31","B","0.003128"
"600161","天坛生物","2019-12-31","A","0.172724"
"600161","天坛生物","2019-12-31","B","0.004179"
"600161","天坛生物","2020-12-31","A","0.156373"
"600161","天坛生物","2020-12-31","B","0.008738"
"600161","天坛生物","2021-12-31","A","0.104103"
"600161","天坛生物","2021-12-31","B","0.005669"
"600161","天坛生物","2022-12-31","A","0.106094"
"600161","天坛生物","2022-12-31","B","0.010948"
"600161","天坛生物","2023-12-31","A","0.118348"
"600161","天坛生物","2023-12-31","B","0.004429"
"600166","福田汽车","2014-12-31","A","0.029500"
"600166","福田汽车","2014-12-31","B","0.054589"
"600166","福田汽车","2015-12-31","A","0.019013"
"600166","福田汽车","2015-12-31","B","0.034292"
"600166","福田汽车","2016-12-31","A","0.026860"
"600166","福田汽车","2016-12-31","B","0.021150"
"600166","福田汽车","2017-12-31","A","0.001519"
"600166","福田汽车","2017-12-31","B","0.021728"
"600166","福田汽车","2018-12-31","A","-0.239146"
"600166","福田汽车","2018-12-31","B","-0.028277"
"600166","福田汽车","2019-12-31","A","0.009602"
"600166","福田汽车","2019-12-31","B","-0.171922"
"600166","福田汽车","2020-12-31","A","0.009116"
"600166","福田汽车","2020-12-31","B","0.012630"
"600166","福田汽车","2021-12-31","A","-0.483000"
"600166","福田汽车","2021-12-31","B","-0.356448"
"600166","福田汽车","2022-12-31","A","0.003102"
"600166","福田汽车","2022-12-31","B","-0.003886"
"600166","福田汽车","2023-12-31","A","0.059587"
"600166","福田汽车","2023-12-31","B","0.024839"
"600169","太原重工","2014-12-31","A","0.006135"
"600169","太原重工","2014-12-31","B","-0.002958"
"600169","太原重工","2015-12-31","A","0.004233"
"600169","太原重工","2015-12-31","B","-0.015119"
"600169","太原重工","2016-12-31","A","-0.466915"
"600169","太原重工","2016-12-31","B","-0.435799"
"600169","太原重工","2017-12-31","A","0.012348"
"600169","太原重工","2017-12-31","B","0.008262"
"600169","太原重工","2018-12-31","A","0.009507"
"600169","太原重工","2018-12-31","B","0.004244"
"600169","太原重工","2019-12-31","A","-0.240599"
"600169","太原重工","2019-12-31","B","0.012036"
"600169","太原重工","2020-12-31","A","0.006249"
"600169","太原重工","2020-12-31","B","0.043346"
"600169","太原重工","2021-12-31","A","0.029824"
"600169","太原重工","2021-12-31","B","-0.026159"
"600169","太原重工","2022-12-31","A","0.035941"
"600169","太原重工","2022-12-31","B","0.032139"
"600169","太原重工","2023-12-31","A","0.025263"
"600169","太原重工","2023-12-31","B","-0.097565"
"600171","上海贝岭","2014-12-31","A","0.024540"
"600171","上海贝岭","2014-12-31","B","0.023743"
"600171","上海贝岭","2015-12-31","A","0.028976"
"600171","上海贝岭","2015-12-31","B","0.015856"
"600171","上海贝岭","2016-12-31","A","0.021634"
"600171","上海贝岭","2016-12-31","B","0.001444"
"600171","上海贝岭","2017-12-31","A","0.072299"
"600171","上海贝岭","2017-12-31","B","0.046999"
"600171","上海贝岭","2018-12-31","A","0.042049"
"600171","上海贝岭","2018-12-31","B","0.009502"
"600171","上海贝岭","2019-12-31","A","0.079190"
"600171","上海贝岭","2019-12-31","B","0.050681"
"600171","上海贝岭","2020-12-31","A","0.162791"
"600171","上海贝岭","2020-12-31","B","0.154248"
"600171","上海贝岭","2021-12-31","A","0.185255"
"600171","上海贝岭","2021-12-31","B","0.141156"
"600171","上海贝岭","2022-12-31","A","0.094528"
"600171","上海贝岭","2022-12-31","B","0.039982"
"600171","上海贝岭","2023-12-31","A","-0.014836"
"600171","上海贝岭","2023-12-31","B","0.000276"
"600172","黄河旋风","2014-12-31","A","0.092812"
"600172","黄河旋风","2014-12-31","B","0.092940"
"600172","黄河旋风","2015-12-31","A","0.060794"
"600172","黄河旋风","2015-12-31","B","0.052791"
"600172","黄河旋风","2016-12-31","A","0.056246"
"600172","黄河旋风","2016-12-31","B","0.051399"
"600172","黄河旋风","2017-12-31","A","0.065664"
"600172","黄河旋风","2017-12-31","B","0.048666"
"600172","黄河旋风","2018-12-31","A","-0.055116"
"600172","黄河旋风","2018-12-31","B","-0.051401"
"600172","黄河旋风","2019-12-31","A","0.009995"
"600172","黄河旋风","2019-12-31","B","0.008838"
"600172","黄河旋风","2020-12-31","A","-0.304640"
"600172","黄河旋风","2020-12-31","B","-0.298800"
"600172","黄河旋风","2021-12-31","A","0.013192"
"600172","黄河旋风","2021-12-31","B","0.019310"
"600172","黄河旋风","2022-12-31","A","0.009362"
"600172","黄河旋风","2022-12-31","B","0.010321"
"600172","黄河旋风","2023-12-31","A","-0.320244"
"600172","黄河旋风","2023-12-31","B","-0.301872"
"600176","中国玻纤","2014-12-31","A","0.115632"
"600176","中国玻纤","2014-12-31","B","0.032090"
"600176","中国巨石","2015-12-31","A","0.100734"
"600176","中国巨石","2015-12-31","B","0.090607"
"600176","中国巨石","2016-12-31","A","0.138372"
"600176","中国巨石","2016-12-31","B","0.018055"
"600176","中国巨石","2017-12-31","A","0.171873"
"600176","中国巨石","2017-12-31","B","0.070230"
"600176","中国巨石","2018-12-31","A","0.163565"
"600176","中国巨石","2018-12-31","B","0.062759"
"600176","中国巨石","2019-12-31","A","0.131430"
"600176","中国巨石","2019-12-31","B","0.067524"
"600176","中国巨石","2020-12-31","A","0.131350"
"600176","中国巨石","2020-12-31","B","0.077767"
"600176","中国巨石","2021-12-31","A","0.260960"
"600176","中国巨石","2021-12-31","B","0.186165"
"600176","中国巨石","2022-12-31","A","0.236836"
"600176","中国巨石","2022-12-31","B","0.164928"
"600176","中国巨石","2023-12-31","A","0.105250"
"600176","中国巨石","2023-12-31","B","0.135079"
"600177","雅戈尔","2014-12-31","A","0.191999"
"600177","雅戈尔","2014-12-31","B","0.442937"
"600177","雅戈尔","2015-12-31","A","0.214840"
"600177","雅戈尔","2015-12-31","B","0.202900"
"600177","雅戈尔","2016-12-31","A","0.161079"
"600177","雅戈尔","2016-12-31","B","0.169229"
"600177","雅戈尔","2017-12-31","A","0.012032"
"600177","雅戈尔","2017-12-31","B","0.134785"
"600177","雅戈尔","2018-12-31","A","0.129610"
"600177","雅戈尔","2018-12-31","B","0.256198"
"600177","雅戈尔","2019-12-31","A","0.141095"
"600177","雅戈尔","2019-12-31","B","0.113648"
"600177","雅戈尔","2020-12-31","A","0.251040"
"600177","雅戈尔","2020-12-31","B","0.238838"
"600177","雅戈尔","2021-12-31","A","0.150293"
"600177","雅戈尔","2021-12-31","B","0.127402"
"600177","雅戈尔","2022-12-31","A","0.132917"
"600177","雅戈尔","2022-12-31","B","0.138732"
"600177","雅戈尔","2023-12-31","A","0.088934"
"600177","雅戈尔","2023-12-31","B","0.120406"
"600178","*ST 东安","2014-12-31","A","0.018801"
"600178","东安动力","2015-12-31","A","0.013401"
"600178","东安动力","2016-12-31","A","0.042910"
"600178","东安动力","2017-12-31","A","0.022773"
"600178","东安动力","2018-12-31","A","0.002976"
"600178","东安动力","2019-12-31","A","0.005618"
"600178","东安动力","2020-12-31","A","0.020415"
"600178","东安动力","2021-12-31","A","0.026594"
"600178","东安动力","2021-12-31","B","0.088197"
"600178","东安动力","2022-12-31","A","0.043026"
"600178","东安动力","2022-12-31","B","0.212009"
"600178","东安动力","2023-12-31","A","0.001342"
"600178","东安动力","2023-12-31","B","0.006384"
"600182","S 佳通","2014-12-31","A","0.206218"
"600182","S 佳通","2014-12-31","B","0.400087"
"600182","S 佳通","2015-12-31","A","0.214394"
"600182","S 佳通","2015-12-31","B","0.432925"
"600182","S 佳通","2016-12-31","A","0.183374"
"600182","S 佳通","2016-12-31","B","0.272453"
"600182","S 佳通","2017-12-31","A","0.082601"
"600182","S 佳通","2017-12-31","B","0.161683"
"600182","S 佳通","2018-12-31","A","0.114066"
"600182","S 佳通","2018-12-31","B","0.153194"
"600182","S 佳通","2019-12-31","A","0.107189"
"600182","S 佳通","2019-12-31","B","0.113131"
"600182","S 佳通","2020-12-31","A","0.073505"
"600182","S 佳通","2020-12-31","B","0.105954"
"600182","SST 佳通","2021-12-31","A","0.044500"
"600182","SST 佳通","2021-12-31","B","-0.010425"
"600182","S*ST 佳通","2022-12-31","A","0.042318"
"600182","S*ST 佳通","2022-12-31","B","-0.014156"
"600182","S 佳通","2023-12-31","A","0.179727"
"600182","S 佳通","2023-12-31","B","0.160311"
"600183","生益科技","2014-12-31","A","0.115902"
"600183","生益科技","2014-12-31","B","0.104654"
"600183","生益科技","2015-12-31","A","0.115065"
"600183","生益科技","2015-12-31","B","0.198350"
"600183","生益科技","2016-12-31","A","0.143392"
"600183","生益科技","2016-12-31","B","0.156650"
"600183","生益科技","2017-12-31","A","0.173461"
"600183","生益科技","2017-12-31","B","0.152683"
"600183","生益科技","2018-12-31","A","0.155661"
"600183","生益科技","2018-12-31","B","0.199921"
"600183","生益科技","2019-12-31","A","0.167143"
"600183","生益科技","2019-12-31","B","0.131878"
"600183","生益科技","2020-12-31","A","0.169139"
"600183","生益科技","2020-12-31","B","0.178230"
"600183","生益科技","2021-12-31","A","0.196728"
"600183","生益科技","2021-12-31","B","0.207368"
"600183","生益科技","2022-12-31","A","0.106676"
"600183","生益科技","2022-12-31","B","0.157484"
"600183","生益科技","2023-12-31","A","0.073162"
"600183","生益科技","2023-12-31","B","0.113127"
"600184","光电股份","2014-12-31","A","0.061837"
"600184","光电股份","2014-12-31","B","0.009502"
"600184","光电股份","2015-12-31","A","0.021252"
"600184","光电股份","2015-12-31","B","0.128929"
"600184","光电股份","2016-12-31","A","0.013505"
"600184","光电股份","2016-12-31","B","0.003620"
"600184","光电股份","2017-12-31","A","0.019376"
"600184","光电股份","2017-12-31","B","0.007171"
"600184","光电股份","2018-12-31","A","0.024919"
"600184","光电股份","2018-12-31","B","0.009006"
"600184","光电股份","2019-12-31","A","0.026175"
"600184","光电股份","2019-12-31","B","0.010007"
"600184","光电股份","2020-12-31","A","0.021628"
"600184","光电股份","2020-12-31","B","0.008729"
"600184","光电股份","2021-12-31","A","0.025552"
"600184","光电股份","2021-12-31","B","0.013407"
"600184","光电股份","2022-12-31","A","0.028499"
"600184","光电股份","2022-12-31","B","0.014137"
"600184","光电股份","2023-12-31","A","0.027235"
"600184","光电股份","2023-12-31","B","0.024134"
"600186","莲花味精","2014-12-31","A","0.029553"
"600186","莲花味精","2014-12-31","B","-0.055319"
"600186","莲花味精","2015-12-31","A","-45.550834"
"600186","莲花味精","2015-12-31","B","-1.339482"
"600186","莲花健康","2016-12-31","A","0.597672"
"600186","莲花健康","2016-12-31","B","0.416119"
"600186","莲花健康","2017-12-31","A",""
"600186","莲花健康","2017-12-31","B","-0.182301"
"600186","莲花健康","2018-12-31","A",""
"600186","莲花健康","2018-12-31","B","-0.756059"
"600186","*ST 莲花","2019-12-31","A","0.381411"
"600186","*ST 莲花","2019-12-31","B","-0.951543"
"600186","莲花健康","2020-12-31","A","0.509687"
"600186","莲花健康","2020-12-31","B","0.146273"
"600186","莲花健康","2021-12-31","A","0.036691"
"600186","莲花健康","2021-12-31","B","0.017303"
"600186","莲花健康","2022-12-31","A","0.039894"
"600186","莲花健康","2022-12-31","B","0.039210"
"600186","莲花健康","2023-12-31","A","0.098382"
"600186","莲花健康","2023-12-31","B","0.072360"
"600189","吉林森工","2014-12-31","A","0.008596"
"600189","吉林森工","2014-12-31","B","0.011166"
"600189","吉林森工","2015-12-31","A","0.019708"
"600189","吉林森工","2015-12-31","B","0.073657"
"600189","吉林森工","2016-12-31","A","0.001787"
"600189","吉林森工","2016-12-31","B","0.000723"
"600189","吉林森工","2017-12-31","A","0.019786"
"600189","吉林森工","2017-12-31","B","-0.020719"
"600189","吉林森工","2018-12-31","A","0.015834"
"600189","吉林森工","2018-12-31","B","-0.073807"
"600189","吉林森工","2019-12-31","A","-0.960730"
"600189","吉林森工","2019-12-31","B","-1.439318"
"600189","泉阳泉","2020-12-31","A","0.057900"
"600189","泉阳泉","2020-12-31","B","-0.054058"
"600189","泉阳泉","2021-12-31","A","0.071355"
"600189","泉阳泉","2021-12-31","B","0.032589"
"600189","泉阳泉","2022-12-31","A","0.044136"
"600189","泉阳泉","2022-12-31","B","0.031639"
"600189","泉阳泉","2023-12-31","A","-0.313003"
"600189","泉阳泉","2023-12-31","B","-0.327551"
"600191","华资实业","2014-12-31","A","0.006688"
"600191","华资实业","2014-12-31","B","0.008925"
"600191","华资实业","2015-12-31","A","0.069497"
"600191","华资实业","2015-12-31","B","0.071578"
"600191","华资实业","2016-12-31","A","0.004902"
"600191","华资实业","2016-12-31","B","0.004477"
"600191","华资实业","2017-12-31","A","0.005791"
"600191","华资实业","2017-12-31","B","0.007229"
"600191","华资实业","2018-12-31","A","-0.063747"
"600191","华资实业","2018-12-31","B","-0.061036"
"600191","华资实业","2019-12-31","A","0.012644"
"600191","华资实业","2019-12-31","B","0.015034"
"600191","华资实业","2020-12-31","A","-0.074294"
"600191","华资实业","2020-12-31","B","-0.047635"
"600191","*ST 华资","2021-12-31","A","0.005953"
"600191","*ST 华资","2021-12-31","B","0.011615"
"600191","华资实业","2022-12-31","A","-0.111447"
"600191","华资实业","2022-12-31","B","-0.105456"
"600191","华资实业","2023-12-31","A","0.012267"
"600191","华资实业","2023-12-31","B","-0.003352"
"600192","长城电工","2014-12-31","A","0.042887"
"600192","长城电工","2014-12-31","B","-0.003582"
"600192","长城电工","2015-12-31","A","0.023137"
"600192","长城电工","2015-12-31","B","-0.007749"
"600192","长城电工","2016-12-31","A","0.013144"
"600192","长城电工","2016-12-31","B","-0.011512"
"600192","长城电工","2017-12-31","A","0.014470"
"600192","长城电工","2017-12-31","B","0.010681"
"600192","长城电工","2018-12-31","A","0.009767"
"600192","长城电工","2018-12-31","B","-0.016372"
"600192","长城电工","2019-12-31","A","0.009025"
"600192","长城电工","2019-12-31","B","-0.012225"
"600192","长城电工","2020-12-31","A","-0.115219"
"600192","长城电工","2020-12-31","B","-0.010459"
"600192","长城电工","2021-12-31","A","-0.084861"
"600192","长城电工","2021-12-31","B","-0.002518"
"600192","长城电工","2022-12-31","A","-0.083908"
"600192","长城电工","2022-12-31","B","-0.008667"
"600192","长城电工","2023-12-31","A","-0.078858"
"600192","长城电工","2023-12-31","B","-0.005722"
"600195","中牧股份","2014-12-31","A","0.089545"
"600195","中牧股份","2014-12-31","B","0.096951"
"600195","中牧股份","2015-12-31","A","0.083788"
