"Stkcd","ShortName","Accper","Typrep","F051401B"
"000700","模塑科技","2021-12-31","A","-0.021194"
"000700","模塑科技","2022-12-31","A","0.070454"
"000702","正虹科技","2014-12-31","A","0.012649"
"000702","正虹科技","2015-12-31","A","0.001964"
"000702","正虹科技","2016-12-31","A","-0.001916"
"000702","正虹科技","2017-12-31","A","0.013942"
"000702","正虹科技","2018-12-31","A","0.045299"
"000702","正虹科技","2019-12-31","A","0.028890"
"000702","正虹科技","2020-12-31","A","0.057964"
"000702","正虹科技","2021-12-31","A","-0.220312"
"000702","正虹科技","2022-12-31","A","-0.122461"
"000702","正虹科技","2023-12-31","A","-0.090656"
"000703","恒逸石化","2014-12-31","A","-0.016175"
"000703","恒逸石化","2015-12-31","A","0.005506"
"000703","恒逸石化","2016-12-31","A","0.024080"
"000703","恒逸石化","2017-12-31","A","0.030338"
"000703","恒逸石化","2018-12-31","A","0.030661"
"000703","恒逸石化","2019-12-31","A","0.060149"
"000703","恒逸石化","2020-12-31","A","0.052370"
"000703","恒逸石化","2021-12-31","A","0.033266"
"000703","恒逸石化","2022-12-31","A","-0.007260"
"000707","双环科技","2014-12-31","A","-0.016337"
"000707","双环科技","2015-12-31","A","-0.012893"
"000707","双环科技","2016-12-31","A","-0.162214"
"000707","双环科技","2017-12-31","A","-0.175094"
"000707","*ST 双环","2018-12-31","A","0.021322"
"000707","ST 双环","2019-12-31","A","-0.001821"
"000707","ST 双环","2020-12-31","A","-0.277601"
"000707","*ST 双环","2021-12-31","A","0.138578"
"000707","双环科技","2022-12-31","A","0.205789"
"000708","大冶特钢","2014-12-31","A","0.039907"
"000708","大冶特钢","2015-12-31","A","0.044452"
"000708","大冶特钢","2016-12-31","A","0.053729"
"000708","大冶特钢","2017-12-31","A","0.050713"
"000708","大冶特钢","2018-12-31","A","0.049539"
"000708","中信特钢","2019-12-31","A","0.089403"
"000708","中信特钢","2020-12-31","A","0.100620"
"000708","中信特钢","2021-12-31","A","0.098102"
"000708","中信特钢","2022-12-31","A","0.086049"
"000708","中信特钢","2023-12-31","A","0.057281"
"000709","河北钢铁","2014-12-31","A","0.009148"
"000709","河北钢铁","2015-12-31","A","0.007378"
"000709","河钢股份","2016-12-31","A","0.021190"
"000709","河钢股份","2017-12-31","A","0.028404"
"000709","河钢股份","2018-12-31","A","0.044426"
"000709","河钢股份","2019-12-31","A","0.029805"
"000709","河钢股份","2020-12-31","A","0.022536"
"000709","河钢股份","2021-12-31","A","0.021848"
"000709","河钢股份","2022-12-31","A","0.006390"
"000716","黑芝麻","2014-12-31","A","0.032155"
"000716","黑芝麻","2015-12-31","A","0.078321"
"000716","黑芝麻","2016-12-31","A","-0.005768"
"000716","黑芝麻","2017-12-31","A","0.035947"
"000716","黑芝麻","2018-12-31","A","0.006123"
"000716","黑芝麻","2019-12-31","A","0.007040"
"000716","黑芝麻","2020-12-31","A","0.004665"
"000716","黑芝麻","2021-12-31","A","-0.019205"
"000716","黑芝麻","2022-12-31","A","-0.041549"
"000717","韶钢松山","2014-12-31","A","-0.070379"
"000717","韶钢松山","2015-12-31","A","-0.229678"
"000717","*ST 韶钢","2016-12-31","A","-0.015637"
"000717","韶钢松山","2017-12-31","A","0.107766"
"000717","韶钢松山","2018-12-31","A","0.125575"
"000717","韶钢松山","2019-12-31","A","0.066923"
"000717","韶钢松山","2020-12-31","A","0.071586"
"000717","韶钢松山","2021-12-31","A","0.050264"
"000717","中南股份","2022-12-31","A","-0.036232"
"000723","美锦能源","2014-12-31","A","0.015411"
"000723","美锦能源","2015-12-31","A","-0.102319"
"000723","美锦能源","2016-12-31","A","0.146365"
"000723","美锦能源","2017-12-31","A","0.134401"
"000723","美锦能源","2018-12-31","A","0.184234"
"000723","美锦能源","2019-12-31","A","0.106055"
"000723","美锦能源","2020-12-31","A","0.091648"
"000723","美锦能源","2021-12-31","A","0.193584"
"000723","美锦能源","2022-12-31","A","0.119383"
"000725","京东方A","2014-12-31","A","0.062679"
"000725","京东方A","2015-12-31","A","0.019614"
"000725","京东方A","2016-12-31","A","0.007334"
"000725","京东方A","2017-12-31","A","0.103131"
"000725","京东方A","2018-12-31","A","0.041275"
"000725","京东方A","2019-12-31","A","0.003435"
"000725","京东方A","2020-12-31","A","0.044591"
"000725","京东方A","2021-12-31","A","0.157509"
"000725","京东方A","2022-12-31","A","-0.000139"
"000725","京东方A","2023-12-31","A","0.008701"
"000726","鲁泰A","2014-12-31","A","0.168565"
"000726","鲁泰A","2015-12-31","A","0.136299"
"000726","鲁泰A","2016-12-31","A","0.161428"
"000726","鲁泰A","2017-12-31","A","0.156236"
"000726","鲁泰A","2018-12-31","A","0.140928"
"000726","鲁泰A","2019-12-31","A","0.166379"
"000726","鲁泰A","2020-12-31","A","0.017431"
"000726","鲁泰A","2021-12-31","A","0.070887"
"000726","鲁泰A","2022-12-31","A","0.155994"
"000727","华东科技","2014-12-31","A","-0.033684"
"000727","华东科技","2015-12-31","A","-0.025479"
"000727","华东科技","2016-12-31","A","-0.313308"
"000727","华东科技","2017-12-31","A","0.007295"
"000727","华东科技","2018-12-31","A","-0.285935"
"000727","华东科技","2019-12-31","A","-1.839875"
"000727","*ST 东科","2020-12-31","A","0.024364"
"000727","冠捷科技","2021-12-31","A","0.025012"
"000727","冠捷科技","2022-12-31","A","0.011106"
"000729","燕京啤酒","2014-12-31","A","0.067321"
"000729","燕京啤酒","2015-12-31","A","0.047158"
"000729","燕京啤酒","2016-12-31","A","0.030894"
"000729","燕京啤酒","2017-12-31","A","0.032602"
"000729","燕京啤酒","2018-12-31","A","0.033813"
"000729","燕京啤酒","2019-12-31","A","0.036673"
"000729","燕京啤酒","2020-12-31","A","0.043656"
"000729","燕京啤酒","2021-12-31","A","0.036338"
"000729","燕京啤酒","2022-12-31","A","0.052382"
"000731","四川美丰","2014-12-31","A","-0.048514"
"000731","四川美丰","2015-12-31","A","0.014392"
"000731","四川美丰","2016-12-31","A","-0.111964"
"000731","四川美丰","2017-12-31","A","0.067916"
"000731","四川美丰","2018-12-31","A","0.095404"
"000731","四川美丰","2019-12-31","A","0.033313"
"000731","四川美丰","2020-12-31","A","0.039520"
"000731","四川美丰","2021-12-31","A","0.181813"
"000731","四川美丰","2022-12-31","A","0.177179"
"000733","振华科技","2014-12-31","A","0.032414"
"000733","振华科技","2015-12-31","A","0.039201"
"000733","振华科技","2016-12-31","A","0.025888"
"000733","振华科技","2017-12-31","A","0.029595"
"000733","振华科技","2018-12-31","A","0.058776"
"000733","振华科技","2019-12-31","A","0.108345"
"000733","振华科技","2020-12-31","A","0.184581"
"000733","振华科技","2021-12-31","A","0.310704"
"000733","振华科技","2022-12-31","A","0.378998"
"000737","南风化工","2014-12-31","A","-0.001147"
"000737","南风化工","2015-12-31","A","-0.112052"
"000737","南风化工","2016-12-31","A","0.005560"
"000737","南风化工","2017-12-31","A","-0.217940"
"000737","*ST 南风","2018-12-31","A","0.157987"
"000737","ST 南风","2019-12-31","A","-0.022729"
"000737","ST 南风","2020-12-31","A","0.092506"
"000737","南风化工","2021-12-31","A","0.110904"
"000737","北方铜业","2022-12-31","A","0.071683"
"000738","中航动控","2014-12-31","A","0.079381"
"000738","中航动控","2015-12-31","A","0.073840"
"000738","中航动控","2016-12-31","A","0.058026"
"000738","航发控制","2017-12-31","A","0.099907"
"000738","航发控制","2018-12-31","A","0.108023"
"000738","航发控制","2019-12-31","A","0.100631"
"000738","航发控制","2020-12-31","A","0.125520"
"000738","航发控制","2021-12-31","A","0.144418"
"000738","航发控制","2022-12-31","A","0.160154"
"000738","航发控制","2023-12-31","A","0.155178"
"000739","普洛药业","2014-12-31","A","0.081050"
"000739","普洛药业","2015-12-31","A","0.046645"
"000739","普洛药业","2016-12-31","A","0.057340"
"000739","普洛药业","2017-12-31","A","0.060466"
"000739","普洛药业","2018-12-31","A","0.076930"
"000739","普洛药业","2019-12-31","A","0.089333"
"000739","普洛药业","2020-12-31","A","0.123064"
"000739","普洛药业","2021-12-31","A","0.125171"
"000739","普洛药业","2022-12-31","A","0.095935"
"000739","普洛药业","2023-12-31","A","0.106338"
"000748","长城信息","2014-12-31","A","0.020046"
"000748","长城信息","2015-12-31","A","0.039400"
"000751","锌业股份","2014-12-31","A","0.010379"
"000751","锌业股份","2015-12-31","A","0.020690"
"000751","锌业股份","2016-12-31","A","0.032413"
"000751","锌业股份","2017-12-31","A","0.033089"
"000751","锌业股份","2018-12-31","A","0.004614"
"000751","锌业股份","2019-12-31","A","0.025212"
"000751","锌业股份","2020-12-31","A","0.034706"
"000751","锌业股份","2021-12-31","A","0.010698"
"000751","锌业股份","2022-12-31","A","0.003688"
"000756","新华制药","2014-12-31","A","0.015199"
"000756","新华制药","2015-12-31","A","0.025595"
"000756","新华制药","2016-12-31","A","0.036655"
"000756","新华制药","2017-12-31","A","0.062378"
"000756","新华制药","2018-12-31","A","0.064770"
"000756","新华制药","2019-12-31","A","0.069111"
"000756","新华制药","2020-12-31","A","0.070349"
"000756","新华制药","2021-12-31","A","0.064876"
"000756","新华制药","2022-12-31","A","0.063536"
"000756","新华制药","2023-12-31","A","0.065991"
"000760","斯太尔","2014-12-31","A","0.026742"
"000760","斯太尔","2015-12-31","A","-0.608195"
"000760","斯太尔","2016-12-31","A","0.114330"
"000760","斯太尔","2017-12-31","A","-0.701300"
"000760","斯太尔","2018-12-31","A","-6.007480"
"000760","*ST 斯太","2019-12-31","A","-16.984764"
"000760","*ST 斯太","2020-12-31","A","-6.753220"
"000761","本钢板材","2014-12-31","A","0.007894"
"000761","本钢板材","2015-12-31","A","-0.131035"
"000761","本钢板材","2016-12-31","A","0.034107"
"000761","本钢板材","2017-12-31","A","0.048564"
"000761","本钢板材","2018-12-31","A","0.023952"
"000761","本钢板材","2019-12-31","A","0.012433"
"000761","本钢板材","2020-12-31","A","0.010440"
"000761","本钢板材","2021-12-31","A","0.044820"
"000761","本钢板材","2022-12-31","A","-0.017474"
"000766","通化金马","2014-12-31","A","0.076861"
"000766","通化金马","2015-12-31","A","0.024337"
"000766","通化金马","2016-12-31","A","0.274983"
"000766","通化金马","2017-12-31","A","0.196983"
"000766","通化金马","2018-12-31","A","0.194692"
"000766","通化金马","2019-12-31","A","-1.017913"
"000766","通化金马","2020-12-31","A","-0.320720"
"000766","通化金马","2021-12-31","A","0.041097"
"000766","通化金马","2022-12-31","A","0.034941"
"000768","中航飞机","2014-12-31","A","0.016676"
"000768","中航飞机","2015-12-31","A","0.013072"
"000768","中航飞机","2016-12-31","A","0.014774"
"000768","中航飞机","2017-12-31","A","0.018694"
"000768","中航飞机","2018-12-31","A","0.019646"
"000768","中航飞机","2019-12-31","A","0.019307"
"000768","中航西飞","2020-12-31","A","0.029330"
"000768","中航西飞","2021-12-31","A","0.024440"
"000768","中航西飞","2022-12-31","A","0.015478"
"000768","中航西飞","2023-12-31","A","0.025380"
"000777","中核科技","2014-12-31","A","0.046321"
"000777","中核科技","2015-12-31","A","0.062044"
"000777","中核科技","2016-12-31","A","0.088471"
"000777","中核科技","2017-12-31","A","0.039093"
"000777","中核科技","2018-12-31","A","0.081154"
"000777","中核科技","2019-12-31","A","0.099572"
"000777","中核科技","2020-12-31","A","0.084409"
"000777","中核科技","2021-12-31","A","0.072193"
"000777","中核科技","2022-12-31","A","0.114894"
"000778","新兴铸管","2014-12-31","A","-0.007221"
"000778","新兴铸管","2015-12-31","A","0.001606"
"000778","新兴铸管","2016-12-31","A","0.002732"
"000778","新兴铸管","2017-12-31","A","0.042006"
"000778","新兴铸管","2018-12-31","A","0.083258"
"000778","新兴铸管","2019-12-31","A","0.049713"
"000778","新兴铸管","2020-12-31","A","0.065027"
"000778","新兴铸管","2021-12-31","A","0.056067"
"000778","新兴铸管","2022-12-31","A","0.045838"
"000778","新兴铸管","2023-12-31","A","0.037748"
"000782","美达股份","2014-12-31","A","-0.069889"
"000782","美达股份","2015-12-31","A","0.016922"
"000782","美达股份","2016-12-31","A","-0.037982"
"000782","美达股份","2017-12-31","A","0.009734"
"000782","美达股份","2018-12-31","A","0.011009"
"000782","美达股份","2019-12-31","A","0.014404"
"000782","美达股份","2020-12-31","A","0.018552"
"000782","美达股份","2021-12-31","A","0.016060"
"000782","美达股份","2022-12-31","A","-0.020236"
"000782","美达股份","2023-12-31","A","-0.055421"
"000786","北新建材","2014-12-31","A","0.179450"
"000786","北新建材","2015-12-31","A","0.191218"
"000786","北新建材","2016-12-31","A","0.205412"
"000786","北新建材","2017-12-31","A","0.245501"
"000786","北新建材","2018-12-31","A","0.241135"
"000786","北新建材","2019-12-31","A","0.202513"
"000786","北新建材","2020-12-31","A","0.196588"
"000786","北新建材","2021-12-31","A","0.178733"
"000786","北新建材","2022-12-31","A","0.166113"
"000786","北新建材","2023-12-31","A","0.173018"
"000788","北大医药","2014-12-31","A","-0.014339"
"000788","北大医药","2015-12-31","A","-0.022223"
"000788","北大医药","2016-12-31","A","0.013972"
"000788","北大医药","2017-12-31","A","0.018633"
"000788","北大医药","2018-12-31","A","0.027884"
"000788","北大医药","2019-12-31","A","0.029250"
"000788","北大医药","2020-12-31","A","0.028078"
"000788","北大医药","2021-12-31","A","0.027679"
"000788","北大医药","2022-12-31","A","0.034409"
"000789","万年青","2014-12-31","A","0.148233"
"000789","万年青","2015-12-31","A","0.071446"
"000789","万年青","2016-12-31","A","0.078579"
"000789","万年青","2017-12-31","A","0.154716"
"000789","万年青","2018-12-31","A","0.246463"
"000789","万年青","2019-12-31","A","0.246204"
"000789","万年青","2020-12-31","A","0.232005"
"000789","万年青","2021-12-31","A","0.214993"
"000789","万年青","2022-12-31","A","0.069245"
"000789","万年青","2023-12-31","A","0.062318"
"000790","华神集团","2014-12-31","A","0.025152"
"000790","华神集团","2015-12-31","A","-0.091547"
"000790","泰合健康","2016-12-31","A","0.084176"
"000790","泰合健康","2017-12-31","A","0.379944"
"000790","泰合健康","2018-12-31","A","0.068374"
"000790","泰合健康","2019-12-31","A","0.101849"
"000790","华神科技","2020-12-31","A","0.062412"
"000790","华神科技","2021-12-31","A","0.087410"
"000790","华神科技","2022-12-31","A","0.044949"
"000792","盐湖股份","2014-12-31","A","0.108456"
"000792","盐湖股份","2015-12-31","A","0.020548"
"000792","盐湖股份","2016-12-31","A","0.022682"
"000792","盐湖股份","2017-12-31","A","-0.350731"
"000792","盐湖股份","2018-12-31","A","-0.185304"
"000792","*ST 盐湖","2019-12-31","A","-2.513136"
"000792","*ST 盐湖","2020-12-31","A","0.228304"
"000792","盐湖股份","2021-12-31","A","0.406683"
"000792","盐湖股份","2022-12-31","A","0.695878"
"000792","盐湖股份","2023-12-31","A","0.476627"
"000795","太原刚玉","2014-12-31","A","-0.185391"
"000795","太原刚玉","2015-12-31","A","-0.070648"
"000795","英洛华","2016-12-31","A","0.003687"
"000795","英洛华","2017-12-31","A","0.070793"
"000795","英洛华","2018-12-31","A","0.069421"
"000795","英洛华","2019-12-31","A","0.068047"
"000795","英洛华","2020-12-31","A","0.029650"
"000795","英洛华","2021-12-31","A","0.037806"
"000795","英洛华","2022-12-31","A","0.056854"
"000795","英洛华","2023-12-31","A","0.028192"
"000799","酒鬼酒","2014-12-31","A","-0.380984"
"000799","*ST 酒鬼","2015-12-31","A","0.160413"
"000799","酒鬼酒","2016-12-31","A","0.170410"
"000799","酒鬼酒","2017-12-31","A","0.260945"
"000799","酒鬼酒","2018-12-31","A","0.248251"
"000799","酒鬼酒","2019-12-31","A","0.264542"
"000799","酒鬼酒","2020-12-31","A","0.329554"
"000799","酒鬼酒","2021-12-31","A","0.349641"
"000799","酒鬼酒","2022-12-31","A","0.350908"
"000800","一汽轿车","2014-12-31","A","0.002054"
"000800","一汽轿车","2015-12-31","A","0.002956"
"000800","一汽轿车","2016-12-31","A","-0.052618"
"000800","一汽轿车","2017-12-31","A","0.017254"
"000800","一汽轿车","2018-12-31","A","0.020118"
"000800","一汽轿车","2019-12-31","A","-0.003330"
"000800","一汽解放","2020-12-31","A","0.030614"
"000800","一汽解放","2021-12-31","A","0.041326"
"000800","一汽解放","2022-12-31","A","0.001439"
"000800","一汽解放","2023-12-31","A","0.003784"
"000801","四川九洲","2014-12-31","A","0.019063"
"000801","四川九洲","2015-12-31","A","0.066037"
"000801","四川九洲","2016-12-31","A","0.048864"
"000801","四川九洲","2017-12-31","A","0.000779"
"000801","四川九洲","2018-12-31","A","0.025991"
"000801","四川九洲","2019-12-31","A","0.009565"
"000801","四川九洲","2020-12-31","A","0.030452"
"000801","四川九洲","2021-12-31","A","0.048056"
"000801","四川九洲","2022-12-31","A","0.059909"
"000801","四川九洲","2023-12-31","A","0.063505"
"000806","银河投资","2014-12-31","A","0.044637"
"000806","银河生物","2015-12-31","A","0.116869"
"000806","银河生物","2016-12-31","A","0.020239"
"000806","银河生物","2017-12-31","A","0.003968"
"000806","银河生物","2018-12-31","A","-0.923151"
"000806","ST 银河","2019-12-31","A","-1.455221"
"000806","*ST 银河","2020-12-31","A","0.140815"
"000806","ST 银河","2021-12-31","A","-0.789755"
"000806","*ST 银河","2022-12-31","A","-0.187115"
"000807","云铝股份","2014-12-31","A","-0.050593"
"000807","云铝股份","2015-12-31","A","-0.057941"
"000807","云铝股份","2016-12-31","A","0.016762"
"000807","云铝股份","2017-12-31","A","0.036706"
"000807","云铝股份","2018-12-31","A","-0.082557"
"000807","云铝股份","2019-12-31","A","0.023996"
"000807","云铝股份","2020-12-31","A","0.046327"
"000807","云铝股份","2021-12-31","A","0.113303"
"000807","云铝股份","2022-12-31","A","0.121847"
"000807","云铝股份","2023-12-31","A","0.129891"
"000810","创维数字","2014-12-31","A","0.103344"
"000810","创维数字","2015-12-31","A","0.094096"
"000810","创维数字","2016-12-31","A","0.079409"
"000810","创维数字","2017-12-31","A","0.021253"
"000810","创维数字","2018-12-31","A","0.038314"
"000810","创维数字","2019-12-31","A","0.076052"
"000810","创维数字","2020-12-31","A","0.043131"
"000810","创维数字","2021-12-31","A","0.037043"
"000810","创维数字","2022-12-31","A","0.074585"
"000810","创维数字","2023-12-31","A","0.058116"
"000811","烟台冰轮","2014-12-31","A","0.148120"
"000811","烟台冰轮","2015-12-31","A","0.130188"
"000811","烟台冰轮","2016-12-31","A","0.083699"
"000811","冰轮环境","2017-12-31","A","0.121409"
"000811","冰轮环境","2018-12-31","A","0.096453"
"000811","冰轮环境","2019-12-31","A","0.141170"
"000811","冰轮环境","2020-12-31","A","0.064528"
"000811","冰轮环境","2021-12-31","A","0.064773"
"000811","冰轮环境","2022-12-31","A","0.075309"
"000811","冰轮环境","2023-12-31","A","0.096658"
"000812","陕西金叶","2014-12-31","A","0.210484"
"000812","陕西金叶","2015-12-31","A","0.083440"
"000812","陕西金叶","2016-12-31","A","0.074229"
"000812","陕西金叶","2017-12-31","A","0.081313"
"000812","陕西金叶","2018-12-31","A","0.049055"
"000812","陕西金叶","2019-12-31","A","0.062219"
"000812","陕西金叶","2020-12-31","A","0.048245"
"000812","陕西金叶","2021-12-31","A","0.044616"
"000812","陕西金叶","2022-12-31","A","0.051885"
"000813","天山纺织","2014-12-31","A","0.134850"
"000813","天山纺织","2015-12-31","A","0.115282"
"000813","德展健康","2016-12-31","A","0.537260"
"000813","德展健康","2017-12-31","A","0.422817"
"000813","德展健康","2018-12-31","A","0.320053"
"000813","德展健康","2019-12-31","A","0.214111"
"000813","德展健康","2020-12-31","A","0.366079"
"000813","德展健康","2021-12-31","A","-0.050636"
"000813","德展健康","2022-12-31","A","-0.208148"
"000815","美利纸业","2014-12-31","A","-0.644067"
"000815","*ST 美利","2015-12-31","A","-0.236625"
"000815","美利云","2016-12-31","A","-0.135709"
"000815","美利云","2017-12-31","A","0.031058"
"000815","美利云","2018-12-31","A","0.044284"
"000815","美利云","2019-12-31","A","0.052064"
"000815","美利云","2020-12-31","A","0.040714"
"000815","美利云","2021-12-31","A","-0.006920"
"000815","美利云","2022-12-31","A","-0.195714"
"000815","美利云","2023-12-31","A","-0.002981"
"000816","江淮动力","2014-12-31","A","-0.024319"
"000816","智慧农业","2015-12-31","A","-0.058624"
"000816","智慧农业","2016-12-31","A","-0.104065"
"000816","智慧农业","2017-12-31","A","-0.159769"
"000816","*ST 慧业","2018-12-31","A","0.026117"
"000816","ST 慧业","2019-12-31","A","-0.712144"
"000816","智慧农业","2020-12-31","A","0.048057"
"000816","智慧农业","2021-12-31","A","0.033018"
"000816","智慧农业","2022-12-31","A","-0.006240"
"000818","方大化工","2014-12-31","A","0.035998"
"000818","方大化工","2015-12-31","A","0.052506"
"000818","方大化工","2016-12-31","A","0.039950"
"000818","方大化工","2017-12-31","A","0.086102"
"000818","航锦科技","2018-12-31","A","0.161255"
"000818","航锦科技","2019-12-31","A","0.095437"
"000818","航锦科技","2020-12-31","A","0.075609"
"000818","航锦科技","2021-12-31","A","0.171374"
"000818","航锦科技","2022-12-31","A","0.054335"
"000818","航锦科技","2023-12-31","A","0.041851"
"000819","岳阳兴长","2014-12-31","A","0.033235"
"000819","岳阳兴长","2015-12-31","A","0.044959"
"000819","岳阳兴长","2016-12-31","A","0.024492"
"000819","岳阳兴长","2017-12-31","A","-0.000113"
"000819","岳阳兴长","2018-12-31","A","0.034959"
"000819","岳阳兴长","2019-12-31","A","0.048625"
"000819","岳阳兴长","2020-12-31","A","0.045809"
"000819","岳阳兴长","2021-12-31","A","0.045536"
"000819","岳阳兴长","2022-12-31","A","0.032094"
"000820","金城股份","2014-12-31","A","-0.033612"
"000820","金城股份","2015-12-31","A","-0.003324"
"000820","神雾节能","2016-12-31","A","0.313153"
"000820","神雾节能","2017-12-31","A","0.155574"
"000820","神雾节能","2018-12-31","A","-54.235122"
"000820","*ST 节能","2019-12-31","A","-103.764430"
"000820","*ST 节能","2020-12-31","A","-167.761959"
"000820","*ST 节能","2021-12-31","A","13.029318"
"000820","神雾节能","2022-12-31","A","-0.080628"
"000821","京山轻机","2014-12-31","A","0.029697"
"000821","京山轻机","2015-12-31","A","0.067434"
"000821","京山轻机","2016-12-31","A","0.076383"
"000821","京山轻机","2017-12-31","A","0.103266"
"000821","京山轻机","2018-12-31","A","0.037072"
"000821","京山轻机","2019-12-31","A","-0.227409"
"000821","京山轻机","2020-12-31","A","0.012605"
"000821","京山轻机","2021-12-31","A","0.037344"
"000821","京山轻机","2022-12-31","A","0.076816"
"000822","*ST 海化","2014-12-31","A","0.025175"
"000822","山东海化","2015-12-31","A","0.054092"
"000822","山东海化","2016-12-31","A","0.059514"
"000822","山东海化","2017-12-31","A","0.145327"
"000822","山东海化","2018-12-31","A","0.115723"
"000822","山东海化","2019-12-31","A","0.051997"
"000822","山东海化","2020-12-31","A","-0.081426"
"000822","山东海化","2021-12-31","A","0.142760"
"000822","山东海化","2022-12-31","A","0.151430"
"000822","山东海化","2023-12-31","A","0.158511"
"000823","超声电子","2014-12-31","A","0.059619"
"000823","超声电子","2015-12-31","A","0.038625"
"000823","超声电子","2016-12-31","A","0.070948"
"000823","超声电子","2017-12-31","A","0.066448"
"000823","超声电子","2018-12-31","A","0.075708"
"000823","超声电子","2019-12-31","A","0.085684"
"000823","超声电子","2020-12-31","A","0.081068"
"000823","超声电子","2021-12-31","A","0.073315"
"000823","超声电子","2022-12-31","A","0.080947"
"000823","超声电子","2023-12-31","A","0.048666"
"000825","太钢不锈","2014-12-31","A","0.002702"
"000825","太钢不锈","2015-12-31","A","-0.056039"
"000825","太钢不锈","2016-12-31","A","0.017330"
"000825","太钢不锈","2017-12-31","A","0.067044"
"000825","太钢不锈","2018-12-31","A","0.072992"
"000825","太钢不锈","2019-12-31","A","0.030534"
"000825","太钢不锈","2020-12-31","A","0.026467"
"000825","太钢不锈","2021-12-31","A","0.068011"
"000825","太钢不锈","2022-12-31","A","0.002321"
"000830","鲁西化工","2014-12-31","A","0.034220"
"000830","鲁西化工","2015-12-31","A","0.024428"
"000830","鲁西化工","2016-12-31","A","0.023050"
"000830","鲁西化工","2017-12-31","A","0.156367"
"000830","鲁西化工","2018-12-31","A","0.185599"
"000830","鲁西化工","2019-12-31","A","0.084098"
"000830","鲁西化工","2020-12-31","A","0.061799"
"000830","鲁西化工","2021-12-31","A","0.218014"
"000830","鲁西化工","2022-12-31","A","0.125549"
"000831","五矿稀土","2014-12-31","A","-0.137109"
"000831","五矿稀土","2015-12-31","A","-1.040779"
"000831","*ST 五稀","2016-12-31","A","0.162811"
"000831","五矿稀土","2017-12-31","A","0.060479"
"000831","五矿稀土","2018-12-31","A","0.151793"
"000831","五矿稀土","2019-12-31","A","0.055613"
"000831","五矿稀土","2020-12-31","A","0.175682"
"000831","五矿稀土","2021-12-31","A","0.087234"
"000831","中国稀土","2022-12-31","A","0.146966"
"000836","鑫茂科技","2014-12-31","A","-0.185270"
"000836","鑫茂科技","2015-12-31","A","-0.067254"
"000836","鑫茂科技","2016-12-31","A","0.042804"
"000836","鑫茂科技","2017-12-31","A","0.071860"
"000836","富通鑫茂","2018-12-31","A","0.052858"
"000836","富通鑫茂","2019-12-31","A","0.044041"
"000836","富通鑫茂","2020-12-31","A","0.023422"
"000836","富通信息","2021-12-31","A","0.012391"
"000836","富通信息","2022-12-31","A","0.018153"
"000837","秦川机床","2014-12-31","A","-0.015564"
"000837","秦川机床","2015-12-31","A","-0.113396"
"000837","秦川机床","2016-12-31","A","-0.056963"
"000837","秦川机床","2017-12-31","A","0.013764"
"000837","秦川机床","2018-12-31","A","-0.088849"
"000837","秦川机床","2019-12-31","A","-0.095184"
"000837","*ST 秦机","2020-12-31","A","0.062248"
"000837","秦川机床","2021-12-31","A","0.068824"
"000837","秦川机床","2022-12-31","A","0.070289"
"000837","秦川机床","2023-12-31","A","0.019504"
"000848","承德露露","2014-12-31","A","0.216463"
"000848","承德露露","2015-12-31","A","0.226643"
"000848","承德露露","2016-12-31","A","0.242742"
"000848","承德露露","2017-12-31","A","0.265335"
"000848","承德露露","2018-12-31","A","0.258747"
"000848","承德露露","2019-12-31","A","0.274195"
"000848","承德露露","2020-12-31","A","0.314260"
"000848","承德露露","2021-12-31","A","0.297752"
"000848","承德露露","2022-12-31","A","0.295750"
"000850","华茂股份","2014-12-31","A","0.196043"
"000850","华茂股份","2015-12-31","A","0.018458"
"000850","华茂股份","2016-12-31","A","0.028095"
"000850","华茂股份","2017-12-31","A","0.046309"
"000850","华茂股份","2018-12-31","A","0.043185"
"000850","华茂股份","2019-12-31","A","0.078437"
"000850","华茂股份","2020-12-31","A","0.086882"
"000850","华茂股份","2021-12-31","A","0.155877"
"000850","华茂股份","2022-12-31","A","-0.064141"
"000852","江钻股份","2014-12-31","A","0.039350"
"000852","石化机械","2015-12-31","A","-0.005380"
"000852","石化机械","2016-12-31","A","-0.238880"
"000852","石化机械","2017-12-31","A","0.008964"
"000852","石化机械","2018-12-31","A","0.007146"
"000852","石化机械","2019-12-31","A","0.008381"
"000852","石化机械","2020-12-31","A","0.006115"
"000852","石化机械","2021-12-31","A","0.006185"
"000852","石化机械","2022-12-31","A","0.009847"
"000856","冀东装备","2014-12-31","A","-0.044605"
"000856","冀东装备","2015-12-31","A","-0.143990"
"000856","*ST 冀装","2016-12-31","A","0.001404"
"000856","冀东装备","2017-12-31","A","-0.014237"
"000856","冀东装备","2018-12-31","A","-0.000250"
"000856","冀东装备","2019-12-31","A","-0.001994"
"000856","冀东装备","2020-12-31","A","-0.005311"
"000856","冀东装备","2021-12-31","A","0.005831"
"000856","冀东装备","2022-12-31","A","0.011710"
"000856","冀东装备","2023-12-31","A","0.014596"
"000858","五粮液","2014-12-31","A","0.382286"
"000858","五粮液","2015-12-31","A","0.380725"
"000858","五粮液","2016-12-31","A","0.376356"
"000858","五粮液","2017-12-31","A","0.443059"
"000858","五粮液","2018-12-31","A","0.467607"
"000858","五粮液","2019-12-31","A","0.483773"
