"Symbol","ShortName","EndDate","EquityNature"
"300136","信维通信","2018-12-31","民营"
"300136","信维通信","2019-12-31","民营"
"300136","信维通信","2020-12-31","民营"
"300136","信维通信","2021-12-31","民营"
"300136","信维通信","2022-12-31","民营"
"300137","先河环保","2014-12-31","民营"
"300137","先河环保","2015-12-31","民营"
"300137","先河环保","2016-12-31","民营"
"300137","先河环保","2017-12-31","民营"
"300137","先河环保","2018-12-31","民营"
"300137","先河环保","2019-12-31","民营"
"300137","先河环保","2020-12-31","民营"
"300137","先河环保","2021-12-31","民营"
"300137","先河环保","2022-12-31","民营"
"300138","晨光生物","2014-12-31","民营"
"300138","晨光生物","2015-12-31","民营"
"300138","晨光生物","2016-12-31","民营"
"300138","晨光生物","2017-12-31","民营"
"300138","晨光生物","2018-12-31","民营"
"300138","晨光生物","2019-12-31","民营"
"300138","晨光生物","2020-12-31","民营"
"300138","晨光生物","2021-12-31","民营"
"300138","晨光生物","2022-12-31","民营"
"300139","福星晓程","2014-12-31","民营"
"300139","晓程科技","2015-12-31","民营"
"300139","晓程科技","2016-12-31","民营"
"300139","晓程科技","2017-12-31","民营"
"300139","晓程科技","2018-12-31","民营"
"300139","晓程科技","2019-12-31","民营"
"300139","晓程科技","2020-12-31","民营"
"300139","晓程科技","2021-12-31","民营"
"300139","晓程科技","2022-12-31","民营"
"300140","启源装备","2014-12-31","国企"
"300140","启源装备","2015-12-31","国企"
"300140","启源装备","2016-12-31","国企"
"300140","中环装备","2017-12-31","国企"
"300140","中环装备","2018-12-31","国企"
"300140","中环装备","2019-12-31","国企"
"300140","中环装备","2020-12-31","国企"
"300140","中环装备","2021-12-31","国企"
"300140","中环装备","2022-12-31","国企"
"300141","和顺电气","2014-12-31","民营"
"300141","和顺电气","2015-12-31","民营"
"300141","和顺电气","2016-12-31","民营"
"300141","和顺电气","2017-12-31","民营"
"300141","和顺电气","2018-12-31","民营"
"300141","和顺电气","2019-12-31","民营"
"300141","和顺电气","2020-12-31","民营"
"300141","和顺电气","2021-12-31","民营"
"300141","和顺电气","2022-12-31","其他"
"300142","沃森生物","2014-12-31",""
"300142","沃森生物","2015-12-31",""
"300142","沃森生物","2016-12-31",""
"300142","沃森生物","2017-12-31",""
"300142","沃森生物","2018-12-31",""
"300142","沃森生物","2019-12-31",""
"300142","沃森生物","2020-12-31",""
"300142","沃森生物","2021-12-31",""
"300142","沃森生物","2022-12-31",""
"300145","南方泵业","2014-12-31","民营"
"300145","南方泵业","2015-12-31","民营"
"300145","中金环境","2016-12-31","民营"
"300145","中金环境","2017-12-31","民营"
"300145","中金环境","2018-12-31","国企"
"300145","中金环境","2019-12-31","国企"
"300145","中金环境","2020-12-31","国企"
"300145","中金环境","2021-12-31","国企"
"300145","中金环境","2022-12-31","国企"
"300146","汤臣倍健","2014-12-31","民营"
"300146","汤臣倍健","2015-12-31","民营"
"300146","汤臣倍健","2016-12-31","民营"
"300146","汤臣倍健","2017-12-31","民营"
"300146","汤臣倍健","2018-12-31","民营"
"300146","汤臣倍健","2019-12-31","民营"
"300146","汤臣倍健","2020-12-31","民营"
"300146","汤臣倍健","2021-12-31","民营"
"300146","汤臣倍健","2022-12-31","民营"
"300146","汤臣倍健","2023-12-31","民营"
"300147","香雪制药","2014-12-31","民营"
"300147","香雪制药","2015-12-31","民营"
"300147","香雪制药","2016-12-31","民营"
"300147","香雪制药","2017-12-31","民营"
"300147","香雪制药","2018-12-31","民营"
"300147","香雪制药","2019-12-31","民营"
"300147","香雪制药","2020-12-31","民营"
"300147","香雪制药","2021-12-31","民营"
"300147","香雪制药","2022-12-31","民营"
"300151","昌红科技","2014-12-31","民营"
"300151","昌红科技","2015-12-31","民营"
"300151","昌红科技","2016-12-31","民营"
"300151","昌红科技","2017-12-31","民营"
"300151","昌红科技","2018-12-31","民营"
"300151","昌红科技","2019-12-31","民营"
"300151","昌红科技","2020-12-31","民营"
"300151","昌红科技","2021-12-31","民营"
"300151","昌红科技","2022-12-31","民营"
"300153","科泰电源","2014-12-31","民营,外资"
"300153","科泰电源","2015-12-31","民营,外资"
"300153","科泰电源","2016-12-31","民营,外资"
"300153","科泰电源","2017-12-31","民营,外资"
"300153","科泰电源","2018-12-31","民营,外资"
"300153","科泰电源","2019-12-31","民营,外资"
"300153","科泰电源","2020-12-31","民营,外资"
"300153","科泰电源","2021-12-31","民营,外资"
"300153","科泰电源","2022-12-31","民营,外资"
"300154","瑞凌股份","2014-12-31","民营"
"300154","瑞凌股份","2015-12-31","民营"
"300154","瑞凌股份","2016-12-31","民营"
"300154","瑞凌股份","2017-12-31","民营"
"300154","瑞凌股份","2018-12-31","民营"
"300154","瑞凌股份","2019-12-31","民营"
"300154","瑞凌股份","2020-12-31","民营"
"300154","瑞凌股份","2021-12-31","民营"
"300154","瑞凌股份","2022-12-31","民营"
"300155","安居宝","2014-12-31","民营"
"300155","安居宝","2015-12-31","民营"
"300155","安居宝","2016-12-31","民营"
"300155","安居宝","2017-12-31","民营"
"300155","安居宝","2018-12-31","民营"
"300155","安居宝","2019-12-31","民营"
"300155","安居宝","2020-12-31","民营"
"300155","安居宝","2021-12-31","民营"
"300155","安居宝","2022-12-31","民营"
"300156","神雾环保","2014-12-31","民营"
"300156","神雾环保","2015-12-31","民营"
"300156","神雾环保","2016-12-31","民营"
"300156","神雾环保","2017-12-31","民营"
"300156","神雾环保","2018-12-31","民营"
"300158","振东制药","2014-12-31","民营"
"300158","振东制药","2015-12-31","民营"
"300158","振东制药","2016-12-31","民营"
"300158","振东制药","2017-12-31","民营"
"300158","振东制药","2018-12-31","民营"
"300158","振东制药","2019-12-31","民营"
"300158","振东制药","2020-12-31","民营"
"300158","振东制药","2021-12-31","民营"
"300158","振东制药","2022-12-31","民营"
"300159","新研股份","2014-12-31","民营"
"300159","新研股份","2015-12-31","民营"
"300159","新研股份","2016-12-31","民营"
"300159","新研股份","2017-12-31","民营"
"300159","新研股份","2018-12-31","民营"
"300159","新研股份","2019-12-31","民营"
"300159","新研股份","2020-12-31","民营"
"300159","新研股份","2021-12-31","民营"
"300159","ST 新研","2022-12-31","民营"
"300160","秀强股份","2014-12-31","民营"
"300160","秀强股份","2015-12-31","民营"
"300160","秀强股份","2016-12-31","民营"
"300160","秀强股份","2017-12-31","民营"
"300160","秀强股份","2018-12-31","民营"
"300160","秀强股份","2019-12-31","民营"
"300160","秀强股份","2020-12-31","民营"
"300160","秀强股份","2021-12-31","国企"
"300160","秀强股份","2022-12-31","国企"
"300161","华中数控","2014-12-31","国企"
"300161","华中数控","2015-12-31","国企"
"300161","华中数控","2016-12-31","国企"
"300161","华中数控","2017-12-31","国企"
"300161","华中数控","2018-12-31","国企"
"300161","华中数控","2019-12-31","民营"
"300161","华中数控","2020-12-31","民营"
"300161","华中数控","2021-12-31","民营"
"300161","华中数控","2022-12-31","民营"
"300162","雷曼光电","2014-12-31","民营"
"300162","雷曼股份","2015-12-31","民营"
"300162","雷曼股份","2016-12-31","民营"
"300162","雷曼股份","2017-12-31","民营"
"300162","雷曼股份","2018-12-31","民营"
"300162","雷曼光电","2019-12-31","民营"
"300162","雷曼光电","2020-12-31","民营"
"300162","雷曼光电","2021-12-31","民营"
"300162","雷曼光电","2022-12-31","民营"
"300163","先锋新材","2014-12-31","民营"
"300163","先锋新材","2015-12-31","民营"
"300163","先锋新材","2016-12-31","民营"
"300163","先锋新材","2017-12-31","民营"
"300163","先锋新材","2018-12-31","民营"
"300163","先锋新材","2019-12-31","民营"
"300163","先锋新材","2020-12-31","民营"
"300163","先锋新材","2021-12-31","民营"
"300163","先锋新材","2022-12-31","民营"
"300165","天瑞仪器","2014-12-31","民营"
"300165","天瑞仪器","2015-12-31","民营"
"300165","天瑞仪器","2016-12-31","民营"
"300165","天瑞仪器","2017-12-31","民营"
"300165","天瑞仪器","2018-12-31","民营"
"300165","天瑞仪器","2019-12-31","民营"
"300165","天瑞仪器","2020-12-31","民营"
"300165","天瑞仪器","2021-12-31","民营"
"300165","天瑞仪器","2022-12-31","民营"
"300169","天晟新材","2014-12-31","民营"
"300169","天晟新材","2015-12-31","民营"
"300169","天晟新材","2016-12-31","民营"
"300169","天晟新材","2017-12-31","民营"
"300169","天晟新材","2018-12-31","民营"
"300169","天晟新材","2019-12-31","民营"
"300169","天晟新材","2020-12-31","其他"
"300169","天晟新材","2021-12-31","其他"
"300169","天晟新材","2022-12-31","其他"
"300171","东富龙","2014-12-31","民营"
"300171","东富龙","2015-12-31","民营"
"300171","东富龙","2016-12-31","民营"
"300171","东富龙","2017-12-31","民营"
"300171","东富龙","2018-12-31","民营"
"300171","东富龙","2019-12-31","民营"
"300171","东富龙","2020-12-31","民营"
"300171","东富龙","2021-12-31","民营"
"300171","东富龙","2022-12-31","民营"
"300173","松德股份","2014-12-31","民营"
"300173","智慧松德","2015-12-31","民营"
"300173","智慧松德","2016-12-31","民营"
"300173","智慧松德","2017-12-31","民营"
"300173","智慧松德","2018-12-31","民营"
"300173","智慧松德","2019-12-31","国企"
"300173","福能东方","2020-12-31","国企"
"300173","福能东方","2021-12-31","国企"
"300173","福能东方","2022-12-31","国企"
"300174","元力股份","2014-12-31","民营"
"300174","元力股份","2015-12-31","民营"
"300174","元力股份","2016-12-31","民营"
"300174","元力股份","2017-12-31","民营"
"300174","元力股份","2018-12-31","民营"
"300174","元力股份","2019-12-31","民营"
"300174","元力股份","2020-12-31","民营"
"300174","元力股份","2021-12-31","民营"
"300174","元力股份","2022-12-31","民营"
"300175","朗源股份","2014-12-31","民营"
"300175","朗源股份","2015-12-31","民营"
"300175","朗源股份","2016-12-31","民营"
"300175","朗源股份","2017-12-31","民营"
"300175","朗源股份","2018-12-31","民营"
"300175","朗源股份","2019-12-31","民营"
"300175","朗源股份","2020-12-31","民营"
"300175","朗源股份","2021-12-31","民营"
"300175","朗源股份","2022-12-31","民营"
"300176","鸿特精密","2014-12-31","民营"
"300176","鸿特精密","2015-12-31","民营"
"300176","鸿特精密","2016-12-31","民营"
"300176","鸿特精密","2017-12-31","民营"
"300176","鸿特科技","2018-12-31","民营"
"300176","派生科技","2019-12-31","民营"
"300176","派生科技","2020-12-31","民营"
"300176","派生科技","2021-12-31","民营"
"300176","派生科技","2022-12-31","民营"
"300177","中海达","2014-12-31","民营"
"300177","中海达","2015-12-31","民营"
"300177","中海达","2016-12-31","民营"
"300177","中海达","2017-12-31","民营"
"300177","中海达","2018-12-31","民营"
"300177","中海达","2019-12-31","民营"
"300177","中海达","2020-12-31","民营"
"300177","中海达","2021-12-31","民营"
"300177","中海达","2022-12-31","民营"
"300179","四方达","2014-12-31","民营"
"300179","四方达","2015-12-31","民营"
"300179","四方达","2016-12-31","民营"
"300179","四方达","2017-12-31","民营"
"300179","四方达","2018-12-31","民营"
"300179","四方达","2019-12-31","民营"
"300179","四方达","2020-12-31","民营"
"300179","四方达","2021-12-31","民营"
"300179","四方达","2022-12-31","民营"
"300179","四方达","2023-12-31","民营"
"300180","华峰超纤","2014-12-31","民营"
"300180","华峰超纤","2015-12-31","民营"
"300180","华峰超纤","2016-12-31","民营"
"300180","华峰超纤","2017-12-31","民营"
"300180","华峰超纤","2018-12-31","民营"
"300180","华峰超纤","2019-12-31","民营"
"300180","华峰超纤","2020-12-31","民营"
"300180","华峰超纤","2021-12-31","民营"
"300180","华峰超纤","2022-12-31","民营"
"300181","佐力药业","2014-12-31","民营"
"300181","佐力药业","2015-12-31","民营"
"300181","佐力药业","2016-12-31","民营"
"300181","佐力药业","2017-12-31","民营"
"300181","佐力药业","2018-12-31","民营"
"300181","佐力药业","2019-12-31","民营"
"300181","佐力药业","2020-12-31","民营"
"300181","佐力药业","2021-12-31","民营"
"300181","佐力药业","2022-12-31","民营"
"300185","通裕重工","2014-12-31","民营"
"300185","通裕重工","2015-12-31","民营"
"300185","通裕重工","2016-12-31","民营"
"300185","通裕重工","2017-12-31","民营"
"300185","通裕重工","2018-12-31","民营"
"300185","通裕重工","2019-12-31","民营"
"300185","通裕重工","2020-12-31","国企"
"300185","通裕重工","2021-12-31","国企"
"300185","通裕重工","2022-12-31","国企"
"300186","大华农","2014-12-31","民营"
"300193","佳士科技","2014-12-31",""
"300193","佳士科技","2015-12-31",""
"300193","佳士科技","2016-12-31","民营"
"300193","佳士科技","2017-12-31","民营"
"300193","佳士科技","2018-12-31","民营"
"300193","佳士科技","2019-12-31","民营"
"300193","佳士科技","2020-12-31","民营"
"300193","佳士科技","2021-12-31","民营"
"300193","佳士科技","2022-12-31","民营"
"300194","福安药业","2014-12-31","民营"
"300194","福安药业","2015-12-31","民营"
"300194","福安药业","2016-12-31","民营"
"300194","福安药业","2017-12-31","民营"
"300194","福安药业","2018-12-31","民营"
"300194","福安药业","2019-12-31","民营"
"300194","福安药业","2020-12-31","民营"
"300194","福安药业","2021-12-31","民营"
"300194","福安药业","2022-12-31","民营"
"300195","长荣股份","2014-12-31","民营"
"300195","长荣股份","2015-12-31","民营"
"300195","长荣股份","2016-12-31","民营"
"300195","长荣股份","2017-12-31","民营"
"300195","长荣股份","2018-12-31","民营"
"300195","长荣股份","2019-12-31","民营"
"300195","长荣股份","2020-12-31","民营"
"300195","长荣股份","2021-12-31","民营"
"300195","长荣股份","2022-12-31","民营"
"300196","长海股份","2014-12-31","民营"
"300196","长海股份","2015-12-31","民营"
"300196","长海股份","2016-12-31","民营"
"300196","长海股份","2017-12-31","民营"
"300196","长海股份","2018-12-31","民营"
"300196","长海股份","2019-12-31","民营"
"300196","长海股份","2020-12-31","民营"
"300196","长海股份","2021-12-31","民营"
"300196","长海股份","2022-12-31","民营"
"300198","纳川股份","2014-12-31","民营"
"300198","纳川股份","2015-12-31","民营"
"300198","纳川股份","2016-12-31","民营"
"300198","纳川股份","2017-12-31","民营"
"300198","纳川股份","2018-12-31","民营"
"300198","纳川股份","2019-12-31","民营"
"300198","纳川股份","2020-12-31","民营"
"300198","纳川股份","2021-12-31",""
"300198","纳川股份","2022-12-31",""
"300199","翰宇药业","2014-12-31","民营"
"300199","翰宇药业","2015-12-31","民营"
"300199","翰宇药业","2016-12-31","民营"
"300199","翰宇药业","2017-12-31","民营"
"300199","翰宇药业","2018-12-31","民营"
"300199","翰宇药业","2019-12-31","民营"
"300199","翰宇药业","2020-12-31","民营"
"300199","翰宇药业","2021-12-31","民营"
"300199","翰宇药业","2022-12-31","民营"
"300200","高盟新材","2014-12-31","民营"
"300200","高盟新材","2015-12-31","民营"
"300200","高盟新材","2016-12-31","民营"
"300200","高盟新材","2017-12-31","民营"
"300200","高盟新材","2018-12-31","民营"
"300200","高盟新材","2019-12-31","民营"
"300200","高盟新材","2020-12-31","民营"
"300200","高盟新材","2021-12-31","民营"
"300200","高盟新材","2022-12-31","民营"
"300201","海伦哲","2014-12-31","民营"
"300201","海伦哲","2015-12-31","民营"
"300201","海伦哲","2016-12-31","民营"
"300201","海伦哲","2017-12-31","民营"
"300201","海伦哲","2018-12-31","民营"
"300201","海伦哲","2019-12-31","民营"
"300201","海伦哲","2020-12-31","民营"
"300201","海伦哲","2021-12-31","民营"
"300201","*ST 海伦","2022-12-31","其他"
"300202","聚龙股份","2014-12-31","民营"
"300202","聚龙股份","2015-12-31","民营"
"300202","聚龙股份","2016-12-31","民营"
"300202","聚龙股份","2017-12-31","民营"
"300202","聚龙股份","2018-12-31","民营"
"300202","聚龙股份","2019-12-31","民营"
"300202","聚龙股份","2020-12-31","民营"
"300202","*ST 聚龙","2021-12-31","民营"
"300203","聚光科技","2014-12-31","民营"
"300203","聚光科技","2015-12-31","民营"
"300203","聚光科技","2016-12-31","民营"
"300203","聚光科技","2017-12-31","民营"
"300203","聚光科技","2018-12-31","民营"
"300203","聚光科技","2019-12-31","民营"
"300203","聚光科技","2020-12-31","民营"
"300203","聚光科技","2021-12-31","民营"
"300203","聚光科技","2022-12-31","民营"
"300204","舒泰神","2014-12-31","民营"
"300204","舒泰神","2015-12-31","民营"
"300204","舒泰神","2016-12-31","民营"
"300204","舒泰神","2017-12-31","民营"
"300204","舒泰神","2018-12-31","民营"
"300204","舒泰神","2019-12-31","民营"
"300204","舒泰神","2020-12-31","民营"
"300204","舒泰神","2021-12-31","民营"
"300204","舒泰神","2022-12-31","民营"
"300206","理邦仪器","2014-12-31","民营"
"300206","理邦仪器","2015-12-31","民营"
"300206","理邦仪器","2016-12-31","民营"
"300206","理邦仪器","2017-12-31","民营"
"300206","理邦仪器","2018-12-31","民营"
"300206","理邦仪器","2019-12-31","民营"
"300206","理邦仪器","2020-12-31","民营"
"300206","理邦仪器","2021-12-31","民营"
"300206","理邦仪器","2022-12-31","民营"
"300207","欣旺达","2014-12-31","民营"
"300207","欣旺达","2015-12-31","民营"
"300207","欣旺达","2016-12-31","民营"
"300207","欣旺达","2017-12-31","民营"
"300207","欣旺达","2018-12-31","民营"
"300207","欣旺达","2019-12-31","民营"
"300207","欣旺达","2020-12-31","民营"
"300207","欣旺达","2021-12-31","民营"
"300207","欣旺达","2022-12-31","民营"
"300208","恒顺电气","2014-12-31","民营"
"300208","恒顺众昇","2015-12-31","民营"
"300208","恒顺众昇","2016-12-31","民营"
"300208","恒顺众昇","2017-12-31","国企"
"300208","恒顺众昇","2018-12-31","国企"
"300208","青岛中程","2019-12-31","国企"
"300208","青岛中程","2020-12-31","国企"
"300208","青岛中程","2021-12-31","国企"
"300208","青岛中程","2022-12-31","国企"
"300210","森远股份","2014-12-31","民营"
"300210","森远股份","2015-12-31","民营"
"300210","森远股份","2016-12-31","民营"
"300210","森远股份","2017-12-31","民营"
"300210","森远股份","2018-12-31","民营"
"300210","森远股份","2019-12-31","民营"
"300210","森远股份","2020-12-31","民营"
"300210","森远股份","2021-12-31","民营"
"300210","森远股份","2022-12-31","民营"
"300211","亿通科技","2014-12-31","民营"
"300211","亿通科技","2015-12-31","民营"
"300211","亿通科技","2016-12-31","民营"
"300211","亿通科技","2017-12-31","民营"
"300211","亿通科技","2018-12-31","民营"
"300211","亿通科技","2019-12-31","民营"
"300211","亿通科技","2020-12-31","民营"
"300211","亿通科技","2021-12-31","民营"
"300211","亿通科技","2022-12-31","民营"
"300211","亿通科技","2023-12-31","民营"
"300213","佳讯飞鸿","2014-12-31","民营"
"300213","佳讯飞鸿","2015-12-31","民营"
"300213","佳讯飞鸿","2016-12-31","民营"
"300213","佳讯飞鸿","2017-12-31","民营"
"300213","佳讯飞鸿","2018-12-31","民营"
"300213","佳讯飞鸿","2019-12-31","民营"
"300213","佳讯飞鸿","2020-12-31","民营"
"300213","佳讯飞鸿","2021-12-31","民营"
"300213","佳讯飞鸿","2022-12-31","民营"
"300214","日科化学","2014-12-31","民营"
"300214","日科化学","2015-12-31","民营"
"300214","日科化学","2016-12-31","民营"
"300214","日科化学","2017-12-31","民营"
"300214","日科化学","2018-12-31","民营"
"300214","日科化学","2019-12-31","其他"
"300214","日科化学","2020-12-31","其他"
"300214","日科化学","2021-12-31","其他"
"300214","日科化学","2022-12-31","其他"
"300216","千山药机","2014-12-31","民营"
"300216","千山药机","2015-12-31","民营"
"300216","千山药机","2016-12-31","民营"
"300216","千山药机","2017-12-31","民营"
"300216","千山药机","2018-12-31","民营"
"300216","千山药机","2019-12-31",""
"300217","东方电热","2014-12-31","民营"
"300217","东方电热","2015-12-31","民营"
"300217","东方电热","2016-12-31","民营"
"300217","东方电热","2017-12-31","民营"
"300217","东方电热","2018-12-31","民营"
"300217","东方电热","2019-12-31","民营"
"300217","东方电热","2020-12-31","民营"
"300217","东方电热","2021-12-31","民营"
"300217","东方电热","2022-12-31","民营"
"300218","安利股份","2014-12-31","民营"
"300218","安利股份","2015-12-31","民营"
"300218","安利股份","2016-12-31","民营"
"300218","安利股份","2017-12-31","民营"
"300218","安利股份","2018-12-31","民营"
"300218","安利股份","2019-12-31","民营"
"300218","安利股份","2020-12-31","民营"
"300218","安利股份","2021-12-31","民营"
"300218","安利股份","2022-12-31","民营"
"300219","鸿利光电","2014-12-31","民营"
"300219","鸿利光电","2015-12-31",""
"300219","鸿利智汇","2016-12-31",""
"300219","鸿利智汇","2017-12-31",""
"300219","鸿利智汇","2018-12-31","国企"
"300219","鸿利智汇","2019-12-31","国企"
"300219","鸿利智汇","2020-12-31","国企"
"300219","鸿利智汇","2021-12-31","国企"
"300219","鸿利智汇","2022-12-31","国企"
"300221","银禧科技","2014-12-31","民营"
"300221","银禧科技","2015-12-31","民营"
"300221","银禧科技","2016-12-31","民营"
"300221","银禧科技","2017-12-31","民营"
"300221","银禧科技","2018-12-31","民营"
"300221","银禧科技","2019-12-31","民营"
"300221","银禧科技","2020-12-31","民营"
"300221","银禧科技","2021-12-31",""
"300221","银禧科技","2022-12-31",""
"300222","科大智能","2014-12-31","民营"
"300222","科大智能","2015-12-31","民营"
"300222","科大智能","2016-12-31","民营"
"300222","科大智能","2017-12-31","民营"
"300222","科大智能","2018-12-31","民营"
"300222","科大智能","2019-12-31","民营"
"300222","科大智能","2020-12-31","民营"
"300222","科大智能","2021-12-31","民营"
"300222","科大智能","2022-12-31","民营"
"300223","北京君正","2014-12-31","民营"
"300223","北京君正","2015-12-31","民营"
"300223","北京君正","2016-12-31","民营"
"300223","北京君正","2017-12-31","民营"
"300223","北京君正","2018-12-31","民营"
"300223","北京君正","2019-12-31","民营"
"300223","北京君正","2020-12-31","民营"
"300223","北京君正","2021-12-31","民营"
"300223","北京君正","2022-12-31","民营"
"300224","正海磁材","2014-12-31","民营"
"300224","正海磁材","2015-12-31","民营"
"300224","正海磁材","2016-12-31","民营"
"300224","正海磁材","2017-12-31","民营"
"300224","正海磁材","2018-12-31","民营"
"300224","正海磁材","2019-12-31","民营"
"300224","正海磁材","2020-12-31","民营"
"300224","正海磁材","2021-12-31","民营"
"300224","正海磁材","2022-12-31","民营"
"300225","金力泰","2014-12-31","民营,外资"
"300225","金力泰","2015-12-31","民营,外资"
"300225","金力泰","2016-12-31","民营,外资"
"300225","金力泰","2017-12-31","民营,外资"
"300225","金力泰","2018-12-31","国企"
"300225","金力泰","2019-12-31","民营"
"300225","金力泰","2020-12-31","民营"
"300225","金力泰","2021-12-31","民营"
"300225","金力泰","2022-12-31",""
"300227","光韵达","2014-12-31","民营"
"300227","光韵达","2015-12-31","民营"
"300227","光韵达","2016-12-31","民营"
"300227","光韵达","2017-12-31","民营"
"300227","光韵达","2018-12-31","民营"
"300227","光韵达","2019-12-31","民营"
"300227","光韵达","2020-12-31","民营"
"300227","光韵达","2021-12-31","民营"
"300227","光韵达","2022-12-31","民营"
"300228","富瑞特装","2014-12-31",""
"300228","富瑞特装","2015-12-31",""
"300228","富瑞特装","2016-12-31",""
"300228","富瑞特装","2017-12-31",""
"300228","富瑞特装","2018-12-31",""
"300228","富瑞特装","2019-12-31",""
"300228","富瑞特装","2020-12-31",""
"300228","富瑞特装","2021-12-31",""
"300228","富瑞特装","2022-12-31",""
"300230","永利带业","2014-12-31","民营"
"300230","永利股份","2015-12-31","民营"
"300230","永利股份","2016-12-31","民营"
"300230","永利股份","2017-12-31","民营"
"300230","永利股份","2018-12-31","民营"
"300230","永利股份","2019-12-31","民营"
"300230","永利股份","2020-12-31","民营"
"300230","永利股份","2021-12-31","民营"
"300230","永利股份","2022-12-31","民营"
"300232","洲明科技","2014-12-31","民营"
"300232","洲明科技","2015-12-31","民营"
"300232","洲明科技","2016-12-31","民营"
"300232","洲明科技","2017-12-31","民营"
"300232","洲明科技","2018-12-31","民营"
"300232","洲明科技","2019-12-31","民营"
"300232","洲明科技","2020-12-31","民营"
"300232","洲明科技","2021-12-31","民营"
"300232","洲明科技","2022-12-31","民营"
"300233","金城医药","2014-12-31","民营"
"300233","金城医药","2015-12-31","民营"
"300233","金城医药","2016-12-31","民营"
"300233","金城医药","2017-12-31","民营"
"300233","金城医药","2018-12-31","民营"
"300233","金城医药","2019-12-31","民营"
"300233","金城医药","2020-12-31","民营"
"300233","金城医药","2021-12-31","民营"
"300233","金城医药","2022-12-31","民营"
"300234","开尔新材","2014-12-31","民营"
"300234","开尔新材","2015-12-31","民营"
"300234","开尔新材","2016-12-31","民营"
"300234","开尔新材","2017-12-31","民营"
"300234","开尔新材","2018-12-31","民营"
"300234","开尔新材","2019-12-31","民营"
"300234","开尔新材","2020-12-31","民营"
"300234","开尔新材","2021-12-31","民营"
"300234","开尔新材","2022-12-31","民营"
"300236","上海新阳","2014-12-31","民营"
"300236","上海新阳","2015-12-31","民营"
"300236","上海新阳","2016-12-31","民营"
"300236","上海新阳","2017-12-31","民营"
"300236","上海新阳","2018-12-31","民营"
"300236","上海新阳","2019-12-31","民营"
"300236","上海新阳","2020-12-31","民营"
"300236","上海新阳","2021-12-31","民营"
"300236","上海新阳","2022-12-31","民营"
"300236","上海新阳","2023-12-31","民营"
"300238","冠昊生物","2014-12-31","民营"
"300238","冠昊生物","2015-12-31","民营"
"300238","冠昊生物","2016-12-31","民营"
"300238","冠昊生物","2017-12-31","民营"
"300238","冠昊生物","2018-12-31","民营"
"300238","冠昊生物","2019-12-31","民营"
"300238","冠昊生物","2020-12-31","民营"
"300238","冠昊生物","2021-12-31","民营"
"300238","冠昊生物","2022-12-31","民营"
"300238","冠昊生物","2023-12-31","民营"
"300239","东宝生物","2014-12-31","民营"
"300239","东宝生物","2015-12-31","民营"
"300239","东宝生物","2016-12-31","民营"
"300239","东宝生物","2017-12-31","民营"
"300239","东宝生物","2018-12-31","民营"
"300239","东宝生物","2019-12-31","民营"
"300239","东宝生物","2020-12-31","民营"
"300239","东宝生物","2021-12-31","民营"
"300239","东宝生物","2022-12-31","民营"
"300241","瑞丰光电","2014-12-31","民营"
"300241","瑞丰光电","2015-12-31","民营"
"300241","瑞丰光电","2016-12-31","民营"
"300241","瑞丰光电","2017-12-31","民营"
"300241","瑞丰光电","2018-12-31","民营"
"300241","瑞丰光电","2019-12-31","民营"
"300241","瑞丰光电","2020-12-31","民营"
"300241","瑞丰光电","2021-12-31","民营"
"300241","瑞丰光电","2022-12-31","民营"
"300243","瑞丰高材","2014-12-31","民营"
"300243","瑞丰高材","2015-12-31","民营"
"300243","瑞丰高材","2016-12-31","民营"
"300243","瑞丰高材","2017-12-31","民营"
"300243","瑞丰高材","2018-12-31","民营"
"300243","瑞丰高材","2019-12-31","民营"
"300243","瑞丰高材","2020-12-31","民营"
"300243","瑞丰高材","2021-12-31","民营"
"300243","瑞丰高材","2022-12-31","民营"
"300246","宝莱特","2014-12-31","民营"
"300246","宝莱特","2015-12-31","民营"
"300246","宝莱特","2016-12-31","民营"
"300246","宝莱特","2017-12-31","民营"
"300246","宝莱特","2018-12-31","民营"
"300246","宝莱特","2019-12-31","民营"
"300246","宝莱特","2020-12-31","民营"
"300246","宝莱特","2021-12-31","民营"
"300246","宝莱特","2022-12-31","民营"
"300247","桑乐金","2014-12-31","民营"
"300247","乐金健康","2015-12-31","民营"
"300247","乐金健康","2016-12-31","民营"
"300247","乐金健康","2017-12-31","民营"
"300247","乐金健康","2018-12-31","民营"
"300247","融捷健康","2019-12-31","民营"
"300247","融捷健康","2020-12-31","民营"
"300247","融捷健康","2021-12-31","民营"
"300247","融捷健康","2022-12-31","民营"
"300252","金信诺","2014-12-31","民营"
"300252","金信诺","2015-12-31","民营"
"300252","金信诺","2016-12-31","民营"
"300252","金信诺","2017-12-31","民营"
"300252","金信诺","2018-12-31","民营"
"300252","金信诺","2019-12-31","民营"
"300252","金信诺","2020-12-31","民营"
"300252","金信诺","2021-12-31","民营"
"300252","金信诺","2022-12-31","民营"
"300254","仟源医药","2014-12-31","民营"
"300254","仟源医药","2015-12-31","民营"
"300254","仟源医药","2016-12-31","民营"
"300254","仟源医药","2017-12-31","民营"
"300254","仟源医药","2018-12-31","民营"
"300254","仟源医药","2019-12-31","民营"
"300254","仟源医药","2020-12-31",""
"300254","仟源医药","2021-12-31",""
